Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10248;NL10404;NL10418;NL10444;NL10449;NL10450;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;�g/m�;2024-03-02T04:00:00+01:00;2024-03-02T05:00:00+01:00;1.326;-1.393;;2.177;;0.555;;-1.032;;-0.439;0.154;-0.804;1.541;12.061;-1.205;8.778;4.113;2.576;-0.722;7.436;0.965;0.465;-3.135;0.836;8.497
PM2.5;uur;�g/m�;2024-03-02T05:00:00+01:00;2024-03-02T06:00:00+01:00;1.889;-2.214;;6.428;;0.935;;-2.702;;0.35;-1.229;0.957;3.018;4.305;-1.955;6.586;9.347;4.45;0.918;2.147;0.6;0.606;-1.375;0.291;5.443
PM2.5;uur;�g/m�;2024-03-02T06:00:00+01:00;2024-03-02T07:00:00+01:00;3.615;-1.869;;6.199;;1.955;-0.68;-0.522;;0.047;-3.43;-0.233;2.251;-0.14;-1.074;4.921;7.426;2.132;1.139;4.314;2.239;-1.17;8.847;2.651;0.961
PM2.5;uur;�g/m�;2024-03-02T07:00:00+01:00;2024-03-02T08:00:00+01:00;3.279;-1.489;;6.352;;0.41;-0.786;1.382;;-1.495;-4.27;-2.883;1.827;2.835;-1.678;7.597;5.164;1.103;2.176;6.916;1.034;-0.529;4.945;4.892;2.096
PM2.5;uur;�g/m�;2024-03-02T08:00:00+01:00;2024-03-02T09:00:00+01:00;3.924;1.306;;6.017;;-0.913;-2.303;0.87;;3.596;-1.944;-0.668;7.009;3.349;0.072;7.163;5.495;4.362;1.7;3.331;2.088;-0.198;1.864;2.957;1.38
PM2.5;uur;�g/m�;2024-03-02T09:00:00+01:00;2024-03-02T10:00:00+01:00;1.777;3.017;;10.376;;-0.315;2.841;1.591;;2.821;1.921;-2.044;3.826;4.261;0.3;4.462;4.576;3.113;-1.036;3.836;2.288;-1.405;0.407;1.446;1.246
PM2.5;uur;�g/m�;2024-03-02T10:00:00+01:00;2024-03-02T11:00:00+01:00;0.294;4.391;;9.308;;1.569;-0.299;-0.82;;-0.113;1.193;0.775;3.406;1.052;-1.743;5.572;3.341;5.185;0.603;4.234;-1.06;-1.506;0.523;6.665;9.239
PM2.5;uur;�g/m�;2024-03-02T11:00:00+01:00;2024-03-02T12:00:00+01:00;-0.167;3.134;;7.21;;0.768;0.396;-3.455;;2.878;2.124;2.898;5.104;-1.954;-1.184;8.847;3.614;5.572;1.524;3.829;-2.216;-3.86;1.649;3.745;5.368
PM2.5;uur;�g/m�;2024-03-02T12:00:00+01:00;2024-03-02T13:00:00+01:00;0.741;-0.584;;4.97;;-1.892;1.786;0.717;;0.982;3.831;1.642;6.695;0.425;-0.686;6.672;3.156;10.934;-1.384;3.938;-2.168;-4.119;-1.782;1.669;28.496
PM2.5;uur;�g/m�;2024-03-02T13:00:00+01:00;2024-03-02T14:00:00+01:00;2.551;-0.472;;4.478;;-1.017;1.949;-0.539;;-0.4;4.808;1.985;4.387;0.699;-1.799;6.602;4.213;6.603;2.143;6.119;-3.18;-1.222;-4.331;3.633;16.834
PM2.5;uur;�g/m�;2024-03-02T14:00:00+01:00;2024-03-02T15:00:00+01:00;0.114;0.116;;3.625;;-0.158;1.242;-1.61;;2.514;3.152;1.103;6.328;-0.731;-0.896;5.821;3.087;2.163;0.224;3.295;-2.07;-0.175;-1.73;1.886;30.613
PM2.5;uur;�g/m�;2024-03-02T15:00:00+01:00;2024-03-02T16:00:00+01:00;-0.721;-0.472;;5.977;;-3.006;2.928;-0.86;;2.131;-0.346;1.258;6.051;0.353;-0.428;4.951;4.363;0.784;-2.348;2.36;1.539;-0.562;1.326;2.094;0.502
PM2.5;uur;�g/m�;2024-03-02T16:00:00+01:00;2024-03-02T17:00:00+01:00;0.638;-0.688;;5.185;;;1.324;-2.304;;1.123;-3.275;2.622;4.378;0.596;-1.446;7.319;5.45;2.895;2.69;4.231;1.297;0.567;2.674;1.916;8.08
PM2.5;uur;�g/m�;2024-03-02T17:00:00+01:00;2024-03-02T18:00:00+01:00;-0.589;-3.005;;3.703;;-2.338;-0.565;-1.856;;3.518;-2.237;3.857;4.573;0.344;-2.067;6.29;5.845;5.58;1.344;2.248;0.059;-0.952;4.55;1.35;8.008
PM2.5;uur;�g/m�;2024-03-02T18:00:00+01:00;2024-03-02T19:00:00+01:00;0.63;-2.151;;3.618;;-0.503;-0.778;0.953;;2.732;3.283;1.424;7.345;1.163;5.603;6.401;8.347;3.734;-0.612;6.062;1.405;-3.301;8.258;3.478;4.13
PM2.5;uur;�g/m�;2024-03-02T19:00:00+01:00;2024-03-02T20:00:00+01:00;3.984;1.674;;3.86;;0.105;-3.886;1.381;;3.3;3.492;-0.14;11.963;0.409;4.973;8.499;7.845;3.352;-0.654;7.292;1.95;2.368;10.689;4.43;3.74
PM2.5;uur;�g/m�;2024-03-02T20:00:00+01:00;2024-03-02T21:00:00+01:00;5.436;3.197;;3.524;;3.139;-2.196;2.653;;4.088;1.885;4.471;6.309;4.747;1.36;9.082;6.332;3.33;-0.13;6.151;7.274;2.341;5.207;9.925;6.181
PM2.5;uur;�g/m�;2024-03-02T21:00:00+01:00;2024-03-02T22:00:00+01:00;4.272;5.449;;0.466;;3.358;6.554;2.543;;3.539;0.22;2.996;4.504;4.523;-2.238;7.498;4.149;4.866;2.916;5.455;5.205;0.874;2.98;5.524;6.267
PM2.5;uur;�g/m�;2024-03-02T22:00:00+01:00;2024-03-02T23:00:00+01:00;4.593;2.775;;-0.583;;-0.572;2.308;2.389;;3.601;5.153;3.55;3.935;2.78;-0.757;13.277;5.508;6.844;6.4;3.743;2.723;6.731;5.245;6.799;5.02
PM2.5;uur;�g/m�;2024-03-02T23:00:00+01:00;2024-03-03T00:00:00+01:00;5.717;1.59;;0.089;;-2.483;-2.844;1.46;;2.137;6.221;-0.851;4.164;1.472;3.323;8.375;5.354;2.965;3.967;5.267;1.689;4.646;10.395;5.184;7.997
PM2.5;uur;�g/m�;2024-03-03T00:00:00+01:00;2024-03-03T01:00:00+01:00;5.399;1.844;-1.578;0.876;-1.944;-1.845;3.055;6.036;1.997;1.865;5.026;1.726;4.224;5.151;1.2;8.769;6.781;6.229;4.1;6.806;4.431;3.769;7.863;4.902;7.241
PM2.5;uur;�g/m�;2024-03-03T01:00:00+01:00;2024-03-03T02:00:00+01:00;5.318;0.665;-0.864;13.277;-0.375;-3.173;2.579;5.223;1.826;0.352;5.1;0.557;4.428;5.366;-0.145;6.786;7.014;8.029;4.518;6.501;1.91;1.32;5.164;4.387;5.572
PM2.5;uur;�g/m�;2024-03-03T02:00:00+01:00;2024-03-03T03:00:00+01:00;6.032;0.581;1.67;6.265;0.836;-4.268;0.58;1.417;1.146;-0.094;2.621;1.471;8.749;5.204;0.937;10.111;11.072;6.337;5.131;7.44;3.074;13.904;6.718;4.155;12.169
PM2.5;uur;�g/m�;2024-03-03T03:00:00+01:00;2024-03-03T04:00:00+01:00;5.741;1.499;2.023;5.935;1.304;-3.287;4.522;2.979;-0.296;7.285;1.036;3.095;5.218;3.658;4.168;9.298;9.935;6.211;6.919;9.219;5.538;3.777;8.46;6.296;10.474
PM2.5;uur;�g/m�;2024-03-03T04:00:00+01:00;2024-03-03T05:00:00+01:00;7.133;4.114;-0.793;5.768;1.489;2.202;2.21;5.964;-0.609;7.283;2.724;3.187;-0.233;2.393;2.506;9.523;7.165;17.148;9.641;9.376;7.638;8.292;8.056;8.759;15.501
PM2.5;uur;�g/m�;2024-03-03T05:00:00+01:00;2024-03-03T06:00:00+01:00;8.586;2.684;2.331;6.663;0.685;3.848;1.304;6.508;0.226;3.891;1.213;2.532;-1.871;6.322;0.908;10.572;7.669;0.999;5.084;6.394;8.318;6.165;5.305;6.374;7.049
PM2.5;uur;�g/m�;2024-03-03T06:00:00+01:00;2024-03-03T07:00:00+01:00;10.503;1.015;5.389;6.426;1.905;1.356;6.054;7.626;0.779;4.328;-1.055;0.318;1.198;11.424;5.45;9.376;8.134;6.916;4.276;7.539;6.709;6.918;14.972;13.384;14.051
PM2.5;uur;�g/m�;2024-03-03T07:00:00+01:00;2024-03-03T08:00:00+01:00;10.111;2.859;4.972;9.935;7.526;6.433;3.206;8.276;0.857;7.996;6.671;3.898;2.73;9.347;4.746;11.787;7.588;5.863;5.391;7.428;10.562;5.731;16.422;13.257;16.844
PM2.5;uur;�g/m�;2024-03-03T08:00:00+01:00;2024-03-03T09:00:00+01:00;5.983;2.818;3.653;9.513;6.282;4.424;3.242;8.131;-0.487;6.29;4.933;5.84;3.189;8.657;5.948;11.336;8.237;10.885;6.703;10.17;8.126;6.982;15.354;13.727;19.764
PM2.5;uur;�g/m�;2024-03-03T09:00:00+01:00;2024-03-03T10:00:00+01:00;6.645;9.063;5.275;9.474;4.373;6.282;6.989;8.582;-0.248;6.373;9.102;6.019;4.694;6.643;4.766;12.836;9.043;13.12;8.334;11.238;6.154;4.652;15.54;9.602;17.726
PM2.5;uur;�g/m�;2024-03-03T10:00:00+01:00;2024-03-03T11:00:00+01:00;10.64;9.131;9.327;8.451;3.509;4.893;5.839;9.426;1.399;6.198;12.983;4.259;8.024;7.091;5.551;12.63;13.482;17.971;9.259;9.602;9.719;4.836;12.277;15.06;10.729
PM2.5;uur;�g/m�;2024-03-03T11:00:00+01:00;2024-03-03T12:00:00+01:00;6.37;11.023;8.632;8.136;1.379;1.176;2.449;5.633;2.772;4.376;9.023;5.494;10.003;5.911;8.333;10.954;7.531;6.813;5.378;13.571;5.964;5.931;11.591;12.845;21.91
PM2.5;uur;�g/m�;2024-03-03T12:00:00+01:00;2024-03-03T13:00:00+01:00;3.639;6.783;7.429;5.485;-0.558;-1.437;-1.359;3.162;1.792;2.146;5.063;7.556;9.504;9.915;5.237;9.455;4.682;5.459;2.096;9.729;3.873;3.806;11.591;16.03;22.42
PM2.5;uur;�g/m�;2024-03-03T13:00:00+01:00;2024-03-03T14:00:00+01:00;3.207;3.706;4.569;5.243;-0.446;0.88;-2.581;1.722;0.814;-0.132;6.459;5.124;9.856;8.491;2.583;7.772;7.677;11.738;6.902;9.17;4.984;1.045;9.758;13.139;18.412
PM2.5;uur;�g/m�;2024-03-03T14:00:00+01:00;2024-03-03T15:00:00+01:00;4.249;3.858;3.498;3.927;0.059;1.812;-3.955;2.775;4.413;2.137;5.608;6.186;9.494;5.615;-0.106;10.229;6.412;8.896;4.023;4.123;4.621;1.117;12.463;13.071;14.051
PM2.5;uur;�g/m�;2024-03-03T15:00:00+01:00;2024-03-03T16:00:00+01:00;6.12;2.522;-0.31;3.659;-1.831;2.273;-3.41;4.44;4.195;-0.149;2.674;5.28;10.082;4.759;-2.269;12.101;10.072;3.106;1.871;14.188;6.221;5.053;11.895;15.05;11.111
PM2.5;uur;�g/m�;2024-03-03T16:00:00+01:00;2024-03-03T17:00:00+01:00;5.394;3.035;-4.392;4.879;1.323;4.075;-4.119;2.866;1.264;6.836;2.645;9.023;7.217;3.131;-0.972;10.905;7.03;3.384;3.9;3.159;4.929;8.469;11.326;13.404;10.337
PM2.5;uur;�g/m�;2024-03-03T17:00:00+01:00;2024-03-03T18:00:00+01:00;7.117;0.585;;3.764;5.045;8.528;-3.117;2.394;0.429;5.72;3.973;4.967;4.347;2.132;2.417;7.754;8.486;9.121;3.565;5.268;4.663;7.785;15.56;13.492;20.764
PM2.5;uur;�g/m�;2024-03-03T18:00:00+01:00;2024-03-03T19:00:00+01:00;7.477;6.573;-1.076;9.19;1.532;6.933;-0.287;4.418;2.766;5.05;2.146;-0.259;0.215;2.979;8.984;15.393;10.288;14.678;3.045;4.471;5.603;10.454;18.921;19.774;24.096
PM2.5;uur;�g/m�;2024-03-03T19:00:00+01:00;2024-03-03T20:00:00+01:00;6.13;5.016;-0.298;11.454;1.492;8.315;-4.682;2.801;2.465;3.894;-0.274;-4.616;0.994;7.343;9.317;18.794;16.324;10.523;9.151;7.727;4.848;8.61;18.833;26.948;23.527
PM2.5;uur;�g/m�;2024-03-03T20:00:00+01:00;2024-03-03T21:00:00+01:00;17.206;15.452;14.727;12.845;5.471;7.551;-2.818;14.33;3.037;3.387;-0.799;;0.911;5.539;11.807;20.186;17.157;11.121;10.464;9.69;7.651;20.088;25.242;26.938;30.926
PM2.5;uur;�g/m�;2024-03-03T21:00:00+01:00;2024-03-03T22:00:00+01:00;19.49;15.501;14.609;13.992;6.483;9.004;1.336;12.65;1.397;2.726;2.425;-1.616;1.887;3.09;9.739;16.334;13.022;8.827;13.081;19.715;19.931;18.098;29.407;25.478;24.488
PM2.5;uur;�g/m�;2024-03-03T22:00:00+01:00;2024-03-03T23:00:00+01:00;14.825;9.082;4.856;14.257;8.788;13.394;13.786;12.8;2.3;4.125;4.168;1.9;1.993;5.096;6.383;12.404;9.082;9.229;17.834;20.499;18.412;26.81;29.652;22.087;21.597
PM2.5;uur;�g/m�;2024-03-03T23:00:00+01:00;2024-03-04T00:00:00+01:00;15.413;12.551;6.801;12.022;8.518;7.323;12.698;7.544;1.431;2.858;6.498;0.834;0.43;14.031;6.157;11.15;7.027;6.136;15.942;18.676;15.413;;15.668;28.192;15.393
PM2.5;uur;�g/m�;2024-03-04T00:00:00+01:00;2024-03-04T01:00:00+01:00;12.757;10.239;4.943;11.17;4.616;3.793;9.915;6.372;-1.592;0.89;6.553;0.547;1.337;10.111;;10.885;10.19;13.404;19.99;12.355;13.512;30.476;21.871;25.164;19.451
PM2.5;uur;�g/m�;2024-03-04T01:00:00+01:00;2024-03-04T02:00:00+01:00;7.496;8.211;4.345;8.681;-0.425;3.804;13.678;5.663;-2.132;1.063;5.798;2.204;3.383;10.758;;9.308;11.15;7.384;21.518;10.268;10.876;21.185;22.116;20.499;15.952
PM2.5;uur;�g/m�;2024-03-04T02:00:00+01:00;2024-03-04T03:00:00+01:00;5.802;4.655;5.965;4.212;-0.095;3.415;10.533;5.051;-3.687;2.318;3.008;3.817;1.535;8.867;;11.473;6.254;8.07;23.351;10.043;7.497;14.717;25.566;20.587;21.734
PM2.5;uur;�g/m�;2024-03-04T03:00:00+01:00;2024-03-04T04:00:00+01:00;6.011;3.13;4.429;8.264;-0.095;4.78;10.934;5.304;-4.528;2.19;-0.828;5.373;-0.087;10.915;;6.924;7.652;6.065;9.562;8.739;5.686;25.585;22.822;15.717;11.748
PM2.5;uur;�g/m�;2024-03-04T04:00:00+01:00;2024-03-04T05:00:00+01:00;2.632;4.405;1.642;6.292;-2.185;2.822;9.092;4.153;-1.397;1.547;0.515;3.323;-1.49;7.73;;6.524;5.863;6.661;5.71;3.192;5.895;16.952;23.184;22.4;21.509
PM2.5;uur;�g/m�;2024-03-04T05:00:00+01:00;2024-03-04T06:00:00+01:00;0.983;2.03;1.482;8.232;-1.428;1.626;6.94;2.498;-0.983;2.87;5.903;4.808;1.722;5.493;;7.099;6.377;1.032;6.202;17.118;4.481;14.756;23.204;23.341;8.06
PM2.5;uur;�g/m�;2024-03-04T06:00:00+01:00;2024-03-04T07:00:00+01:00;5.149;1.492;-0.47;5.505;-0.134;2.179;6.417;0.998;-2.773;2.624;3.316;7.74;3.077;4.1;;5.349;6.765;-3.803;8.033;13.737;6.203;2.83;14.041;25.301;22.724
PM2.5;uur;�g/m�;2024-03-04T07:00:00+01:00;2024-03-04T08:00:00+01:00;3.678;1.762;-2.348;15.403;-1.107;2.062;6.55;-0.346;-2.26;2.355;4.58;6.134;3.192;3.929;;6.829;7.358;3.953;6.038;12.512;5.373;1.043;11.366;30.427;23.312
PM2.5;uur;�g/m�;2024-03-04T08:00:00+01:00;2024-03-04T09:00:00+01:00;2.617;2.436;-1.269;9.033;-0.772;5.17;4.224;-1.435;1.362;6.924;2.952;2.162;5.93;5.189;;7.557;3.73;5.999;3.779;11.934;3.999;18.294;14.609;28.565;22.743
PM2.5;uur;�g/m�;2024-03-04T09:00:00+01:00;2024-03-04T10:00:00+01:00;5.945;2.856;-0.514;5.631;3.592;6.801;13.933;-1.164;3.4;5.836;2.698;3.157;8.276;4.101;;9.239;1.036;5.119;1.557;13.179;5.33;;15.07;32.416;26.595
PM2.5;uur;�g/m�;2024-03-04T10:00:00+01:00;2024-03-04T11:00:00+01:00;5.119;2.188;3.563;4.637;5.994;10.072;-3.459;0.254;1.223;3.838;2.492;4.428;6.39;3.236;;6.608;6.051;7.743;0.869;9.954;3.519;24.831;17.402;32.269;31.142
PM2.5;uur;�g/m�;2024-03-04T11:00:00+01:00;2024-03-04T12:00:00+01:00;4.948;3.24;3.487;4.929;6.369;11.023;4.964;1.826;-0.035;7.52;1.313;7.609;10.15;1.206;;9.68;5.099;7.055;0.98;6.914;4.546;4.48;24.939;36.493;35.983
PM2.5;uur;�g/m�;2024-03-04T12:00:00+01:00;2024-03-04T13:00:00+01:00;2.107;5.665;3.588;8.564;3.977;10.836;7.716;2.303;-0.033;5.074;1.089;5.641;12.571;-0.273;;6.052;8.194;12.238;-0.417;8.619;5.611;5.083;24.586;31.818;31.906
PM2.5;uur;�g/m�;2024-03-04T13:00:00+01:00;2024-03-04T14:00:00+01:00;1.671;6.275;2.642;12.091;3.38;11.542;5.625;0.536;-1.772;5.453;1.875;5.108;6.473;-2.289;;4.618;6.495;15.393;-0.539;12.12;5.241;9.347;29.094;29.447;32.573
PM2.5;uur;�g/m�;2024-03-04T14:00:00+01:00;2024-03-04T15:00:00+01:00;2.946;8.542;8.558;8.039;4.859;8.644;16.364;0.059;-1.726;7.734;4.582;13.669;5.375;-0.867;;8.079;4.181;;2.642;8.103;2.11;6.388;23.439;27.977;33.553
PM2.5;uur;�g/m�;2024-03-04T15:00:00+01:00;2024-03-04T16:00:00+01:00;1.019;6.351;10.572;6.512;3.132;7.715;16.295;0.629;-1.062;5.631;3.769;8.145;3.433;7.201;;5.513;3.127;9.239;2.262;9.17;-0.547;4.723;10.268;26.614;36.434
PM2.5;uur;�g/m�;2024-03-04T16:00:00+01:00;2024-03-04T17:00:00+01:00;2.534;14.227;9.268;6.908;5.197;9.092;10.258;1.091;-0.547;3.98;2.424;2.989;3.396;8.837;;11.307;1.688;9.2;0.616;10.68;3.529;6.696;7.843;26.075;38.12
PM2.5;uur;�g/m�;2024-03-04T17:00:00+01:00;2024-03-04T18:00:00+01:00;4.536;10.709;9.18;10.866;3.79;6.441;6.754;1.158;-1.018;6.556;1.713;-1.56;2.796;7.582;;10.523;3.156;5.536;-0.015;9.719;6.031;4.287;6.789;27.114;34.425
PM2.5;uur;�g/m�;2024-03-04T18:00:00+01:00;2024-03-04T19:00:00+01:00;6.236;7.062;5.567;11.62;4.285;6.682;6.48;2.326;-2.539;5.876;0.733;5.358;8.935;3.811;;5.676;-2.151;1.754;-1.018;7.718;3.258;2.706;16.256;23.684;36.287
PM2.5;uur;�g/m�;2024-03-04T19:00:00+01:00;2024-03-04T20:00:00+01:00;6.069;10.258;10.768;8.436;3.258;9.033;14.247;3.201;8.808;6.921;0.161;12.62;7.255;-3.906;;9.043;-4.751;4.596;0.92;5.241;1.876;5.848;13.649;25.742;34.396
