Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10248;NL10404;NL10418;NL10444;NL10449;NL10450;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;�g/m�;2024-02-01T10:00:00+01:00;2024-02-01T11:00:00+01:00;9.592;10.076;5.006;11.914;10.003;8.837;9.09;;7.999;12.336;7.181;13.629;8.5;16.354;7.66;18.333;13.159;11.356;9.426;15.619;8.676;6.405;8;12.493;15.413
PM2.5;uur;�g/m�;2024-02-01T11:00:00+01:00;2024-02-01T12:00:00+01:00;13.159;8.058;7.844;20.607;9.219;11.807;9.226;;9.358;13.12;7.645;13.894;8.474;8.395;11.375;11.846;16.658;4.508;13.767;10.689;9.791;9.797;6.409;11.003;13.414
PM2.5;uur;�g/m�;2024-02-01T12:00:00+01:00;2024-02-01T13:00:00+01:00;12.953;9.371;10.951;12.698;9.458;;9.362;;7.13;11.591;13.698;10.242;6.682;9.758;8.191;16.785;11.963;14.257;11.503;11.532;8.049;6.956;8.236;10.447;13.326
PM2.5;uur;�g/m�;2024-02-01T13:00:00+01:00;2024-02-01T14:00:00+01:00;10.993;8.654;9.237;13.835;8.929;;11.356;;8.454;10.618;12.787;17.344;10.66;12.738;10.645;13.051;18.441;13.002;10.677;11.072;10.416;9.362;9.847;8.092;9.763
PM2.5;uur;�g/m�;2024-02-01T14:00:00+01:00;2024-02-01T15:00:00+01:00;12.022;7.906;10.873;13.855;9.363;;14.6;;7.874;11.375;10.397;7.065;7.759;12.032;11.228;15.678;11.679;8.259;10.372;11.238;15.727;8.974;5.814;11.826;14.178
PM2.5;uur;�g/m�;2024-02-01T15:00:00+01:00;2024-02-01T16:00:00+01:00;10.148;9.424;6.432;17.216;10.914;;14.266;11.57;8.018;8.328;7.148;13.982;6.077;7.299;8.882;13.943;10.366;6.809;7.833;13.473;9.374;8.469;7.716;11.885;12.502
PM2.5;uur;�g/m�;2024-02-01T16:00:00+01:00;2024-02-01T17:00:00+01:00;12.12;9.258;8.557;17.344;9.924;;13.512;7.072;7.603;9.238;9.538;9.501;6.144;4.355;7.997;15.413;10.542;8.406;13.345;10.689;5.238;6.653;9.18;9.274;14.825
PM2.5;uur;�g/m�;2024-02-01T17:00:00+01:00;2024-02-01T18:00:00+01:00;8.898;14.188;7.747;14.217;9.836;;12.316;5.301;5.692;16.775;5.106;6.275;6.117;2.54;6.384;18.049;11.973;10.062;10.326;18.451;5.824;13.11;5.23;7.955;9.5
PM2.5;uur;�g/m�;2024-02-01T18:00:00+01:00;2024-02-01T19:00:00+01:00;7.331;10.567;8.114;16.266;7.427;;9.102;11.35;6.847;11.434;0.365;6.582;9.513;-0.817;7.086;15.129;12.032;3.843;8.424;13.551;5.316;15.129;4.195;9.49;6.244
PM2.5;uur;�g/m�;2024-02-01T19:00:00+01:00;2024-02-01T20:00:00+01:00;10.809;6.984;7.23;1.64;8.015;;7.134;10.55;7.354;14.1;5.441;12.64;5.015;-0.268;8.949;15.119;10.856;10.268;8.936;14.002;6.243;15.972;3.896;10.954;9.761
PM2.5;uur;�g/m�;2024-02-01T20:00:00+01:00;2024-02-01T21:00:00+01:00;9.964;16.824;8.671;9.533;6.929;;9.839;6.856;5.98;14.6;8.525;10.567;8.72;1.526;16.177;15.139;7.903;8.612;9.801;16.04;7.74;17.442;0.429;9.336;13.561
PM2.5;uur;�g/m�;2024-02-01T21:00:00+01:00;2024-02-01T22:00:00+01:00;10.193;17.941;5.991;13.012;8.869;;7.316;8.822;6.655;12.287;10.539;9.705;10.268;3.851;14.482;19.901;15.06;7.161;11.346;10.827;10.041;11.346;-0.771;10.201;10.215
PM2.5;uur;�g/m�;2024-02-01T22:00:00+01:00;2024-02-01T23:00:00+01:00;10.729;4.744;5.714;17.804;9.521;;3.226;8.305;9.463;16.05;13.11;10.239;8.58;6.949;13.414;15.109;16.246;10.435;14.943;12.444;9.57;9.083;2.204;10.867;12.15
PM2.5;uur;�g/m�;2024-02-01T23:00:00+01:00;2024-02-02T00:00:00+01:00;11.473;20.362;13.051;17.765;10.587;;5.287;10.19;7.979;14.58;8.747;13.365;13.12;4.68;12.649;20.656;12.63;9.17;17.657;14.208;11.258;9.228;4.126;10.81;9.141
PM2.5;uur;�g/m�;2024-02-02T00:00:00+01:00;2024-02-02T01:00:00+01:00;15.825;11.983;17.314;19.647;9.157;;8.409;13.33;4.803;12.404;12.179;11.532;10.591;10.395;8.347;17.932;15.295;12.591;15.678;14.982;11.718;8.305;6.607;7.752;9.257
PM2.5;uur;�g/m�;2024-02-02T01:00:00+01:00;2024-02-02T02:00:00+01:00;16.06;13.845;16.04;25.35;9.313;;10.964;11.1;6.644;13.933;10.866;14.257;7.995;7.101;6.243;14.511;12.11;9.072;19.029;17.824;10.634;7.562;3.859;6.687;11.797
PM2.5;uur;�g/m�;2024-02-02T02:00:00+01:00;2024-02-02T03:00:00+01:00;17.912;16.03;16.393;22.4;13.11;;12.963;14.67;10.398;12.728;10.643;16.491;15.932;6.913;12.532;15.805;12.12;12.101;15.874;12.845;11.121;6.024;4.343;6.834;16.079
PM2.5;uur;�g/m�;2024-02-02T03:00:00+01:00;2024-02-02T04:00:00+01:00;16.775;17.618;12.698;19.509;10.558;;16.53;19.93;13.316;14.864;9.7;11.542;8.945;11.326;11.199;17.04;13.492;11.532;11.258;22.822;16.569;10.525;5.716;6.014;13.992
PM2.5;uur;�g/m�;2024-02-02T04:00:00+01:00;2024-02-02T05:00:00+01:00;15.403;19.137;15.197;15.932;6.916;;16.285;16.27;9.669;14.6;11.072;10.771;13.384;8.102;12.375;16.256;17.128;10.062;13.6;18.627;21.656;10.621;8.433;8.267;16.883
PM2.5;uur;�g/m�;2024-02-02T05:00:00+01:00;2024-02-02T06:00:00+01:00;10.459;3.191;14.805;12.718;11.189;;14.511;15.59;8.838;9.843;13.629;7.748;9.17;9.915;9.004;15.482;11.473;6.152;10.917;18.951;15.521;10.964;5.885;13.237;15.276
PM2.5;uur;�g/m�;2024-02-02T06:00:00+01:00;2024-02-02T07:00:00+01:00;16.589;17.246;10.036;13.845;8.819;;10.903;12.53;7.91;9.289;12.306;7.448;7.499;7.801;7.961;14.639;11.532;6.613;9.286;18.97;15.286;10.639;5.775;9.753;12.787
PM2.5;uur;�g/m�;2024-02-02T07:00:00+01:00;2024-02-02T08:00:00+01:00;12.885;12.091;10.082;17.716;9.831;;8.222;9.718;7.092;9.793;11.121;8.216;5.877;14.854;10.295;12.11;14.061;7.887;10.854;12.169;12.63;10.612;16.471;15.756;15.325
PM2.5;uur;�g/m�;2024-02-02T08:00:00+01:00;2024-02-02T09:00:00+01:00;9.833;8.333;8.528;12.453;7.978;;7.128;15.29;5.599;10.964;10.964;6.932;9.474;9.611;10.223;11.669;10.366;9.092;13.698;16.079;12.591;13.13;7.43;13.982;13.786
PM2.5;uur;�g/m�;2024-02-02T09:00:00+01:00;2024-02-02T10:00:00+01:00;14.413;10.754;6.205;12.943;10.626;;15.05;10.58;6.846;9.334;11.856;10.983;14.658;7.347;8.09;12.444;12.62;10.386;10.947;17.275;14.11;16.638;6.856;12.159;15.08
PM2.5;uur;�g/m�;2024-02-02T10:00:00+01:00;2024-02-02T11:00:00+01:00;17.824;16.971;6.914;15.756;10.342;;9.906;11.49;5.735;10.819;9.572;14.208;;6.775;9.817;13.463;17.608;14.58;10.638;14.061;10.711;9.934;6.194;10.36;13.992
PM2.5;uur;�g/m�;2024-02-02T11:00:00+01:00;2024-02-02T12:00:00+01:00;17.206;15.433;11.13;16.364;13.12;;8.916;15.75;7.663;11.787;8.091;11.219;;8.366;12.61;17.265;15.011;14.962;15.188;20.852;16.324;12.591;5.459;12.943;13.188
PM2.5;uur;�g/m�;2024-02-02T12:00:00+01:00;2024-02-02T13:00:00+01:00;10.729;12.179;8.119;25.732;10.252;;10.91;16.43;;11.052;5.611;7.961;20.274;6.338;13.816;17.206;13.953;12.894;16.187;20.607;19.872;14.943;2.713;11.268;19.49
PM2.5;uur;�g/m�;2024-02-02T13:00:00+01:00;2024-02-02T14:00:00+01:00;10.147;10.872;10.319;22.116;16.413;;16.148;19.36;;8.29;7.369;8.256;9.739;6.5;10.822;18.255;13.482;6.779;11.003;22.371;24.086;14.786;3.759;11.062;13.002
PM2.5;uur;�g/m�;2024-02-02T14:00:00+01:00;2024-02-02T15:00:00+01:00;8.906;10.698;11.513;16.638;14.609;;14.482;15.42;;4.813;9.554;5.348;7.64;6.466;10.176;16.883;13.12;7.054;12.875;26.183;24.566;12.189;5.928;8.179;10.213
PM2.5;uur;�g/m�;2024-02-02T15:00:00+01:00;2024-02-02T16:00:00+01:00;14.786;13.1;9.166;16.089;9.934;;16.422;14.91;12.277;4.795;10.339;3.373;4.099;4.87;10.666;16.334;7.631;5.075;10.729;26.036;14.727;10.704;6.013;4.834;10.423
PM2.5;uur;�g/m�;2024-02-02T16:00:00+01:00;2024-02-02T17:00:00+01:00;12.13;11.111;8.777;27.839;5.603;;9.899;18.6;10.084;6.764;9.785;2.928;4.99;4.189;7.482;15.344;11.385;6.73;8.746;16.893;10.993;10.866;4.857;4.316;10.827
PM2.5;uur;�g/m�;2024-02-02T17:00:00+01:00;2024-02-02T18:00:00+01:00;10.272;11.513;8.887;18.921;4.112;;11.356;16.08;5.264;8.097;8.063;-0.6;4.767;3.616;4.098;17.932;9.494;1.745;10.221;26.546;20.529;12.032;3.637;5.472;8.847
PM2.5;uur;�g/m�;2024-02-02T18:00:00+01:00;2024-02-02T19:00:00+01:00;9.496;10.014;7.552;15.531;3.447;;14.482;15.17;0.405;8.964;5.371;-0.312;8.164;10.17;3.68;13.522;15.286;3.284;9.209;21.881;14.168;7.708;2.794;5.246;11.072
PM2.5;uur;�g/m�;2024-02-02T19:00:00+01:00;2024-02-02T20:00:00+01:00;8.86;10.599;7.505;10.346;2.745;;11.326;12.79;4.012;7.944;3.847;4.372;6.798;5.286;6.021;17.804;9.69;9.611;17.314;19.46;;8.934;4.854;12.63;8.087
PM2.5;uur;�g/m�;2024-02-02T20:00:00+01:00;2024-02-02T21:00:00+01:00;12.63;9.885;8.316;17.089;5.225;;12.551;12.18;5.166;9.581;4.291;5.131;7.074;9.523;6.647;13.659;9.229;5.855;10.134;17.177;5.263;7.587;5.463;12.669;16.413
PM2.5;uur;�g/m�;2024-02-02T21:00:00+01:00;2024-02-02T22:00:00+01:00;14.903;7.649;6.614;13.463;6.164;;9.858;11.32;6.781;6.737;5.033;4.063;153.838;7.419;8.34;13.894;13.502;4.754;16.569;8.114;13.698;7.408;4.876;10.974;12.62
PM2.5;uur;�g/m�;2024-02-02T22:00:00+01:00;2024-02-02T23:00:00+01:00;11.571;6.762;6.675;6.677;6.676;;12.904;8.732;6.857;7.744;7.135;4.486;70.901;8.808;13.061;39.835;12.924;12.355;7.113;19.784;18.706;10.034;3.105;11.111;14.502
PM2.5;uur;�g/m�;2024-02-02T23:00:00+01:00;2024-02-03T00:00:00+01:00;12.071;10.646;9.701;17.148;9.694;;11.66;10.13;5.117;7.678;6.655;3.774;47.273;8.14;12.649;26.624;12.767;7.103;9.224;18.618;15.08;7.08;2.302;8.83;9.992
PM2.5;uur;�g/m�;2024-02-03T00:00:00+01:00;2024-02-03T01:00:00+01:00;13.708;8.295;7.741;11.415;6.908;;12.453;10.52;7.629;9.796;4.839;5.522;18;7.364;8.184;14.404;15.403;8.043;10.725;14.766;13.13;16.266;11.189;8.444;6.419
PM2.5;uur;�g/m�;2024-02-03T01:00:00+01:00;2024-02-03T02:00:00+01:00;10.29;5.488;4.406;10.993;5.633;;19.108;9.48;5.303;8.14;5.15;7.904;3.483;5.148;4.144;11.16;19.451;6.368;7.971;13.482;9.986;8.836;5.552;7.896;5.818
PM2.5;uur;�g/m�;2024-02-03T02:00:00+01:00;2024-02-03T03:00:00+01:00;13.453;3.295;3.577;11.375;7.108;;14.57;6.679;2.352;11.013;7.961;5.681;8.562;4.316;4.742;11.934;9.406;6.515;8.88;12.728;6.351;6.513;2.373;5.482;5.397
PM2.5;uur;�g/m�;2024-02-03T03:00:00+01:00;2024-02-03T04:00:00+01:00;13.482;3.99;3.678;7.395;4.959;;13.776;6.192;5.244;10.37;7.98;4.76;6.001;4.304;3.775;15.05;9.102;5.222;10.047;9.229;8.867;6.431;2.795;4.881;6.819
PM2.5;uur;�g/m�;2024-02-03T04:00:00+01:00;2024-02-03T05:00:00+01:00;8.573;5.474;3.727;15.932;-0.356;;16.981;7.118;4.714;7.574;4.627;6.703;9.954;2.539;1.891;9.298;8.876;5.866;8.888;12.845;7.03;5.878;3.78;4.973;9.414
PM2.5;uur;�g/m�;2024-02-03T05:00:00+01:00;2024-02-03T06:00:00+01:00;12.414;6.483;2.7;6.805;-1.505;;10.029;5.818;2.174;7.181;10.666;5.787;5.448;2.231;0.539;11.64;9.366;8.083;9.206;7.946;7.932;6.69;3.039;3.299;8.058
PM2.5;uur;�g/m�;2024-02-03T06:00:00+01:00;2024-02-03T07:00:00+01:00;11.405;6.091;3.562;12.983;2.241;;9.451;7.271;0.622;8.882;8.164;7.077;6.977;6.736;3.365;11.15;8.984;3.634;7.863;8.156;5.476;4.926;0.731;4.962;8.626
PM2.5;uur;�g/m�;2024-02-03T07:00:00+01:00;2024-02-03T08:00:00+01:00;8.143;3.814;5.575;11.562;2.158;;10.173;7.819;-1.226;10.964;7.911;6.814;6.596;7.906;7.575;5.474;8.223;5.375;5.302;6.594;5.61;2.958;2.6;3.849;10.823
PM2.5;uur;�g/m�;2024-02-03T08:00:00+01:00;2024-02-03T09:00:00+01:00;10.49;6.761;4.266;17.442;3.968;;6.947;4.292;-0.138;10.13;5.34;2.625;2.741;5.75;6.256;13.522;6.748;4.949;4.604;6.298;7.031;6.974;3.406;4.23;9.166
PM2.5;uur;�g/m�;2024-02-03T09:00:00+01:00;2024-02-03T10:00:00+01:00;10.086;9.236;3.382;11.66;3.093;;4.599;1.065;2.69;8.455;3.879;3.657;2.727;4.855;4.53;9.807;9.945;9.749;6.298;6.235;4.928;5.505;2.618;4.738;12.551
PM2.5;uur;�g/m�;2024-02-03T10:00:00+01:00;2024-02-03T11:00:00+01:00;7.171;4.49;6.219;20.078;4.161;;16.275;3.169;2.776;7.55;5.945;5.769;3.107;4.241;4.569;8.729;10.258;6.524;8.101;11.091;3.391;6.315;2.608;5.705;8.942
PM2.5;uur;�g/m�;2024-02-03T11:00:00+01:00;2024-02-03T12:00:00+01:00;4.38;5.384;5.438;8.788;3.889;;4.496;3.826;3.853;8.499;8.42;9.329;10.689;7.986;5.47;7.092;8.798;3.657;7.795;9.523;5.499;6.619;5.556;7.227;7.993
PM2.5;uur;�g/m�;2024-02-03T12:00:00+01:00;2024-02-03T13:00:00+01:00;5.045;6.211;1.867;7.303;2.528;;11.679;3.075;7.454;6.769;6.409;7.641;7.995;5.41;8.003;11.954;7.177;6.142;10.837;5.61;3.378;5.737;3.572;8.774;6.598
PM2.5;uur;�g/m�;2024-02-03T13:00:00+01:00;2024-02-03T14:00:00+01:00;5.511;7.934;0.399;7.49;3.817;;14.178;2.398;5.377;7.489;5.869;4.738;7.092;3.588;5.326;11.111;6.519;6.299;7.891;9.611;4.301;7.428;2.932;6.985;8.808
PM2.5;uur;�g/m�;2024-02-03T14:00:00+01:00;2024-02-03T15:00:00+01:00;9.232;6.566;2.56;11.591;5.545;;9.937;1.852;4.799;8.562;5.23;2.567;8.246;3.093;3.969;7.44;7.259;7.25;7.151;6.105;7.037;9.309;3.312;5.573;14.923
PM2.5;uur;�g/m�;2024-02-03T15:00:00+01:00;2024-02-03T16:00:00+01:00;6.554;5.083;2.286;6.243;5.651;;11.121;1.96;5.267;5.131;7.996;6.086;6.178;6.8;5.172;8.376;6.32;7.965;4.834;4.287;5.987;7.112;3.049;6.401;11.16
PM2.5;uur;�g/m�;2024-02-03T16:00:00+01:00;2024-02-03T17:00:00+01:00;4.802;6.913;0.427;1.956;3.454;;8.223;5.502;9.345;7.045;6.073;5.472;7.906;3.953;6.886;8.211;7.282;4.15;6.128;7.682;3.896;5.037;2.066;5.137;11.493
PM2.5;uur;�g/m�;2024-02-03T17:00:00+01:00;2024-02-03T18:00:00+01:00;4.441;6.204;0.4;19.157;3.803;;10.606;6.855;7.487;8.623;5.685;9.886;6.741;2.564;4.58;7.179;8.461;6.319;6.95;5.975;3.872;10.52;4.076;2.747;8.621
PM2.5;uur;�g/m�;2024-02-03T18:00:00+01:00;2024-02-03T19:00:00+01:00;6.676;5.91;0.838;10.395;6.006;;19.137;4.436;5.896;7.765;4.553;6.507;8.11;3.757;11.209;9.474;10.356;8.328;6.439;12.796;6.15;8.49;5.291;1.67;9.889
PM2.5;uur;�g/m�;2024-02-03T19:00:00+01:00;2024-02-03T20:00:00+01:00;18.01;6.659;-0.192;6.098;5.657;;15.697;4.667;10.154;10.485;5.774;4.137;6.014;4.446;7.929;11.424;9.876;7.71;5.61;11.277;9.13;7.759;3.109;3.57;11.17
PM2.5;uur;�g/m�;2024-02-03T20:00:00+01:00;2024-02-03T21:00:00+01:00;19.509;4.863;2.246;25.34;12.493;;17.108;8.222;9.362;17.451;10.011;7.228;3.468;4.388;11.513;14.413;16.109;8.72;8.401;12.159;13.982;14.061;1.891;4.672;8.913
PM2.5;uur;�g/m�;2024-02-03T21:00:00+01:00;2024-02-03T22:00:00+01:00;17.853;7.081;6.52;14.257;10.876;;8.353;11.4;10.023;11.268;9.715;11.356;4.772;6.918;9.975;11.934;11.777;8.083;12.698;16.295;12.747;13.835;1.013;8.035;7.438
PM2.5;uur;�g/m�;2024-02-03T22:00:00+01:00;2024-02-03T23:00:00+01:00;14.629;6.299;5.442;32.249;7.336;;9.963;11.03;7.637;13.669;11.15;11.944;7.263;7.042;10.249;14.453;11.993;9.631;12.953;11.307;16.138;8.766;2.165;8.085;5.859
PM2.5;uur;�g/m�;2024-02-03T23:00:00+01:00;2024-02-04T00:00:00+01:00;9.038;4.327;2.666;10.689;6.132;;8.949;7.293;7.572;9.811;9.352;9.136;7.321;5.605;7.71;14.266;10.983;12.15;14.629;16.07;12.404;5.234;3.603;5.387;4.503
PM2.5;uur;�g/m�;2024-02-04T00:00:00+01:00;2024-02-04T01:00:00+01:00;5.983;3.105;0.71;15.893;5.832;;5.395;3.574;6.433;13.198;12.248;9.271;9.18;3.565;6.128;11.189;9.945;11.405;12.179;8.08;9.523;10.321;2.159;6.275;6.577
PM2.5;uur;�g/m�;2024-02-04T01:00:00+01:00;2024-02-04T02:00:00+01:00;7.057;0.885;0.697;10.582;6.48;;6.09;3.344;9.46;12.208;8.061;10.403;10.141;5.932;10.272;8.114;7.966;12.208;6.8;10.974;6.276;9.008;0.61;4.225;9.731
PM2.5;uur;�g/m�;2024-02-04T02:00:00+01:00;2024-02-04T03:00:00+01:00;9.604;11.728;2.638;9.964;9.345;;10.448;5.803;13.1;12.159;6.414;9.759;7.856;5.836;8.726;12.894;11.434;7.906;2.081;10.454;10.788;5.507;1.273;1.202;7.091
PM2.5;uur;�g/m�;2024-02-04T03:00:00+01:00;2024-02-04T04:00:00+01:00;7.304;7.252;3.384;22.92;7.492;;9.931;12.18;9.31;10.838;6.936;6.716;6.629;3.667;6.207;8.935;10.444;5.28;2.369;16.187;13.6;2.943;0.471;1.693;9.835
PM2.5;uur;�g/m�;2024-02-04T04:00:00+01:00;2024-02-04T05:00:00+01:00;11.454;2.167;4.254;12.463;8.27;;14.58;7.471;5.918;9.624;5.369;4.364;5.562;4.845;6.522;7.749;7.547;6.485;2.421;14.678;15.648;0.101;2.183;2.429;9.507
PM2.5;uur;�g/m�;2024-02-04T05:00:00+01:00;2024-02-04T06:00:00+01:00;11.023;2.708;2.026;7.466;6.448;;18.373;5.636;3.592;12.297;2.592;9.965;6.068;5.022;4.698;8.994;4.144;8.21;2.324;13.188;11.228;1.387;6.555;2.572;8.252
PM2.5;uur;�g/m�;2024-02-04T06:00:00+01:00;2024-02-04T07:00:00+01:00;10.914;3.555;1.282;14.737;6.801;;11.993;4.585;6.27;8.069;2.052;6.638;6.82;4.103;3.219;13.816;13.149;10.297;5.963;12.022;9.822;3.287;4.995;5.984;11.13
PM2.5;uur;�g/m�;2024-02-04T07:00:00+01:00;2024-02-04T08:00:00+01:00;8.514;5.93;5.065;9.621;5.344;;14.805;3.393;6.574;11.65;3.622;10.206;5.192;3.564;5.884;13.855;8.739;5.547;5.913;8.167;8.926;2.166;3.382;6.721;9.484
PM2.5;uur;�g/m�;2024-02-04T08:00:00+01:00;2024-02-04T09:00:00+01:00;5.952;5.187;2.314;12.698;3.837;;10.952;2.273;4.857;9.146;6.119;8.241;4.693;0.067;7.906;8.666;4.434;7.181;6.156;9.18;7.941;4.108;3.854;5.174;9.798
PM2.5;uur;�g/m�;2024-02-04T09:00:00+01:00;2024-02-04T10:00:00+01:00;5.918;2.088;-0.967;12.757;5.478;;7.279;1.296;4.068;8.838;4.86;3.312;3.322;-1.589;5.341;9.7;9.327;6.652;6.419;6.319;7.269;1.129;3.469;3.799;9.808
PM2.5;uur;�g/m�;2024-02-04T10:00:00+01:00;2024-02-04T11:00:00+01:00;7.196;1.055;1.552;9.945;5.992;;6.954;1.116;2.134;9.211;2.53;-0.508;2.603;3.426;3.462;7.003;4.935;1.963;5.088;4.383;5.992;1.195;1.321;4.659;6.559
PM2.5;uur;�g/m�;2024-02-04T11:00:00+01:00;2024-02-04T12:00:00+01:00;5.456;4.66;2.41;9.504;4.532;;5.652;0.153;1.982;7.675;1.932;0.917;2.624;8.132;3.035;5.497;1.017;1.858;0.634;4.986;5.226;3.136;4.102;5.26;9.151
PM2.5;uur;�g/m�;2024-02-04T12:00:00+01:00;2024-02-04T13:00:00+01:00;4.583;5.078;2.136;8.528;5.099;;4.105;1.773;4.024;7.677;4.915;4.557;3.289;4.952;2.829;11.258;3.853;6.051;2.012;2.54;6.353;4.479;3.406;6.783;11.228
PM2.5;uur;�g/m�;2024-02-04T13:00:00+01:00;2024-02-04T14:00:00+01:00;4.41;2.633;2.956;7.102;3.049;;4.144;2.66;6.738;7.661;6.686;6.015;5.71;1.154;1.461;10.052;4.142;12.159;3.303;2.514;4.868;2.619;2.544;5.763;8.947
PM2.5;uur;�g/m�;2024-02-04T14:00:00+01:00;2024-02-04T15:00:00+01:00;7.228;3.854;0.727;5.518;3.299;;2.428;1.314;7.482;7.239;5.053;4.809;8.129;0.065;0.517;11.63;6.36;3.034;4.882;5.384;5.222;0.745;4.028;5.609;6.528
PM2.5;uur;�g/m�;2024-02-04T15:00:00+01:00;2024-02-04T16:00:00+01:00;6.742;6.802;-1.594;8.369;3.079;;-0.355;4.216;5.177;12.404;3.288;4.555;6.467;2.981;6.638;11.856;5.554;8.161;4.403;8.504;4.603;10.174;3.517;2.973;6.63
PM2.5;uur;�g/m�;2024-02-04T16:00:00+01:00;2024-02-04T17:00:00+01:00;7.219;4.317;1.575;7.944;4.98;;1.928;1.316;4.386;12.238;4.989;6.009;10.131;2.979;7.113;8.759;10.552;6.613;2.854;4.887;2.967;1.077;0.837;-0.073;6.977
PM2.5;uur;�g/m�;2024-02-04T17:00:00+01:00;2024-02-04T18:00:00+01:00;7.098;2.442;3.968;9.925;5.487;;5.31;-0.066;11.944;10.758;7.4;8.829;11.189;-0.773;5.605;9.023;10.631;11.16;6.728;2.007;6.965;0.488;-2.014;0.61;3.785
PM2.5;uur;�g/m�;2024-02-04T18:00:00+01:00;2024-02-04T19:00:00+01:00;5.38;3.952;3.034;8.984;5.006;;3.546;4.328;8.281;12.238;14.551;7.997;11.395;1.392;8.26;14.56;11.532;3.433;8.075;8.215;10.237;5.116;-1.224;2.641;3.743
PM2.5;uur;�g/m�;2024-02-04T19:00:00+01:00;2024-02-04T20:00:00+01:00;10.462;3.063;1.277;4.922;6.362;;0.504;2.461;6.186;12.718;11.385;9.942;8.397;2.845;5.889;15.266;8.134;10.18;7.8;4.278;7.314;-3.03;-0.388;2.03;9.144
PM2.5;uur;�g/m�;2024-02-04T20:00:00+01:00;2024-02-04T21:00:00+01:00;7.089;4.728;3.535;5.606;4.594;;5.683;3.549;8.594;13.727;6.861;12.493;10.003;0.562;5.122;4.364;7.544;9.66;6.693;7.457;6.187;18.461;0.12;4.442;6.296
