Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10248;NL10404;NL10418;NL10444;NL10449;NL10450;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;�g/m�;2024-05-01T14:00:00+01:00;2024-05-01T15:00:00+01:00;15.021;10.964;17.618;16.854;9.67;14.845;17.922;14.21;24.027;31.054;26.183;22.175;26.213;17.255;22.273;31.083;26.036;26.448;12.434;23.086;17.353;6.863;15.041;;7.56
PM2.5;uur;�g/m�;2024-05-01T15:00:00+01:00;2024-05-01T16:00:00+01:00;17.363;16.011;16.089;21.195;16.618;26.516;15.815;22.75;19.892;25.987;20.97;22.038;28.712;21.587;19.147;32.024;21.107;27.251;13.1;21.352;17.549;3.517;19.725;;7.278
PM2.5;uur;�g/m�;2024-05-01T16:00:00+01:00;2024-05-01T17:00:00+01:00;17.383;24.027;23.733;25.919;20.499;27.183;10.758;11.75;17.589;21.881;22.067;25.86;24.008;22.949;17.51;29.015;21.567;26.075;17.912;21.685;17.922;0.97;16.452;10.758;7.437
PM2.5;uur;�g/m�;2024-05-01T17:00:00+01:00;2024-05-01T18:00:00+01:00;18.382;14.119;19.764;27.144;33.572;38.443;10.915;17.05;20.509;22.214;23.331;12.924;26.683;26.771;15.178;32.142;18.627;16.667;9.2;20.117;7.781;2.429;16.324;15.815;9.631
PM2.5;uur;�g/m�;2024-05-01T18:00:00+01:00;2024-05-01T19:00:00+01:00;14.384;8.906;12.032;28.418;26.017;34.513;10.111;11.33;16.05;21.94;16.618;21.45;20.47;20.019;34.415;24.115;17.755;16.266;10.003;16.667;7.453;5.513;13.081;12.63;13.767
PM2.5;uur;�g/m�;2024-05-01T19:00:00+01:00;2024-05-01T20:00:00+01:00;16.53;8.296;7.292;24.38;31.465;28.643;5.408;10.14;22.175;29.78;17.559;24.037;25.125;18.079;14.678;24.527;19.451;17.52;8.525;14.286;10.464;7.541;14.149;12.238;9.631
PM2.5;uur;�g/m�;2024-05-01T20:00:00+01:00;2024-05-01T21:00:00+01:00;11.307;13.433;4.233;29.692;23.263;25.977;8.312;8.257;22.244;23.635;17.834;22.832;26.565;21.352;18.118;23.302;18.667;19.705;8.896;19.794;6.659;11.454;13.257;9.739;8.374
PM2.5;uur;�g/m�;2024-05-01T21:00:00+01:00;2024-05-01T22:00:00+01:00;11.317;11.767;5.648;19.176;21.019;28.535;11.238;12.57;23.978;24.4;19.833;23.449;20.47;18.363;18.079;22.822;16.638;18.804;7.92;16.315;12.101;9.905;17.412;12.414;11.865
PM2.5;uur;�g/m�;2024-05-01T22:00:00+01:00;2024-05-01T23:00:00+01:00;20.901;12.934;7.275;15.648;18.686;21.185;13.414;14.25;24.674;21.332;20.284;28.996;23.518;19.725;16.275;17.481;18.265;24.772;11.532;20.264;9.68;9.856;12.747;10.474;12.032
PM2.5;uur;�g/m�;2024-05-01T23:00:00+01:00;2024-05-02T00:00:00+01:00;14.453;10.474;12.061;17.814;14.355;16.226;11.415;14.49;18.951;13.923;16.795;19.235;17.54;18.471;13.58;21.871;19.656;22.489;11.395;20.068;12.757;8.227;13.375;13.727;10.121
PM2.5;uur;�g/m�;2024-05-02T00:00:00+01:00;2024-05-02T01:00:00+01:00;15.158;12.022;9.827;16.932;15.531;17.99;11.865;15.08;13.081;9.66;19.48;13.218;20.793;11.611;13.002;15.619;12.885;14.472;13.169;14.943;8.876;3.677;12.012;13.306;10.983
PM2.5;uur;�g/m�;2024-05-02T01:00:00+01:00;2024-05-02T02:00:00+01:00;14.649;15.727;9.112;18.755;15.07;18.676;12.248;8.048;12.698;14.1;20.568;15.099;8.688;10.631;11.199;21.881;15.139;15.697;16.266;17.363;16.079;5.271;15.335;15.325;9.082
PM2.5;uur;�g/m�;2024-05-02T02:00:00+01:00;2024-05-02T03:00:00+01:00;13.433;11.375;9.484;16.354;11.875;19.637;16.765;9.567;10.239;12.257;11.091;10.297;12.365;15.011;11.689;20.303;14.717;17.148;11.914;19;10.209;4.528;11.199;11.993;7.244
PM2.5;uur;�g/m�;2024-05-02T03:00:00+01:00;2024-05-02T04:00:00+01:00;12.973;13.218;10.062;22.351;14.923;21.783;17.99;10.42;9.063;12.914;13.463;12.943;13.639;11.121;10.748;18.902;0.698;11.072;10.591;14.629;10.836;4.507;14.129;11.375;9.964
PM2.5;uur;�g/m�;2024-05-02T04:00:00+01:00;2024-05-02T05:00:00+01:00;13.081;16.011;16.138;14.776;14.345;18.853;9.082;7.894;7.979;11.023;14.668;14.952;14.658;8.448;10.562;15.491;14.423;12.13;7.686;16.334;12.561;5.736;9.817;11.689;12.267
PM2.5;uur;�g/m�;2024-05-02T05:00:00+01:00;2024-05-02T06:00:00+01:00;10.562;13.022;15.58;8.896;15.237;19.411;14.237;14.25;8.245;10.562;10.023;9.19;13.953;11.503;6.044;13.453;10.542;11.571;8.23;14.56;9.602;4.843;10.464;9.337;8.064
PM2.5;uur;�g/m�;2024-05-02T06:00:00+01:00;2024-05-02T07:00:00+01:00;9.112;17.696;17.04;18.716;15.844;17.451;15.423;12.38;4.861;8.401;6.485;14.864;14.747;13.649;12.62;13.414;11.248;8.529;8.232;15.619;6.154;2.613;10.758;11.718;8.778
PM2.5;uur;�g/m�;2024-05-02T07:00:00+01:00;2024-05-02T08:00:00+01:00;10.66;16.266;17.902;8.114;12.826;12.14;22.694;8.235;2.633;9.602;11.17;6.532;9.337;10.062;8.537;9.278;8.137;9.954;8.906;14.874;9.954;5.729;13.041;12.336;8.649
PM2.5;uur;�g/m�;2024-05-02T08:00:00+01:00;2024-05-02T09:00:00+01:00;10.337;17.461;21.734;9.798;9.641;15.246;10.66;10.97;6.657;8.395;6.094;9.21;9.896;7.44;7.067;7.84;16.658;10.356;9.023;11.179;12.11;5.648;8.258;10.043;4.821
PM2.5;uur;�g/m�;2024-05-02T09:00:00+01:00;2024-05-02T10:00:00+01:00;8.5;18.637;18.706;10.288;10.219;11.807;14.07;11.64;5.226;6.574;6.875;6.872;11.905;15.305;6.346;13.286;17.638;15.932;10.297;11.669;8.955;2.254;9.866;9.621;10.16
PM2.5;uur;�g/m�;2024-05-02T10:00:00+01:00;2024-05-02T11:00:00+01:00;8.241;21.362;17.422;23.018;10.65;9.513;10.601;15.61;6.43;8.639;13.061;6.241;14.198;12.875;3.191;12.208;11.17;16.413;6.683;14.992;10.778;2.423;10.621;13.571;10.68
PM2.5;uur;�g/m�;2024-05-02T11:00:00+01:00;2024-05-02T12:00:00+01:00;6.126;32.436;25.86;17.589;13.198;12.894;16.932;10.28;4.672;12.669;10.405;7.499;12.434;6.948;5.801;15.58;12.473;;2.907;16.814;9.2;5.222;13.051;10.64;7.85
PM2.5;uur;�g/m�;2024-05-02T12:00:00+01:00;2024-05-02T13:00:00+01:00;6.42;38.502;42.451;14.168;26.85;26.33;15.893;8.504;5.007;18.059;8.675;32.445;14.58;10.395;4.062;7.658;12.865;14.217;7.142;14.894;10.778;6.248;11.277;14.266;6.518
PM2.5;uur;�g/m�;2024-05-02T13:00:00+01:00;2024-05-02T14:00:00+01:00;5.356;18.431;15.697;29.378;46.185;51.252;22.253;11.56;29.564;51.889;11.111;42.618;42.02;15.129;8.984;10.307;11.895;16.03;7.068;9.474;11.062;4.929;11.493;12.15;14.619
PM2.5;uur;�g/m�;2024-05-02T14:00:00+01:00;2024-05-02T15:00:00+01:00;4.951;17.853;19.441;59.121;38.678;43.127;42.608;9.278;29.946;49.194;17.932;32.367;50.781;11.101;9.837;11.189;10.337;34.072;6.977;15.952;12.238;5.863;8.572;10.738;10.689
PM2.5;uur;�g/m�;2024-05-02T15:00:00+01:00;2024-05-02T16:00:00+01:00;12.032;17.716;14.864;38.404;31.583;31.456;56.867;49.41;28.398;17.941;20.303;11.611;46.479;11.317;31.652;30.152;27.3;36.414;5.257;14.952;9.523;6.007;9.896;8.478;7.585
PM2.5;uur;�g/m�;2024-05-02T16:00:00+01:00;2024-05-02T17:00:00+01:00;53.849;16.197;17.834;33.886;24.419;29.692;58.866;40.75;31.201;21.91;19.529;18.676;40.668;10.513;40.148;40.893;32.171;18.51;9.21;52.036;42.804;3.543;13.59;9.337;6.146
PM2.5;uur;�g/m�;2024-05-02T17:00:00+01:00;2024-05-02T18:00:00+01:00;48.223;14.776;8.729;24.39;27.986;31.789;31.358;28.26;32.828;25.987;15.501;27.869;37.571;17.167;44.891;43.882;37.767;15.834;39.305;45.999;40.785;1.981;8.589;6.402;12.336
PM2.5;uur;�g/m�;2024-05-02T18:00:00+01:00;2024-05-02T19:00:00+01:00;27.046;2.91;6.383;28.692;20.009;23.782;21.763;32.29;34.631;42.726;18.128;32.798;47.096;13.032;46.528;39.688;39.893;30.231;43.137;42.196;39.639;3.722;10.464;8.456;9.572
PM2.5;uur;�g/m�;2024-05-02T19:00:00+01:00;2024-05-02T20:00:00+01:00;29.349;2.986;2.549;19.441;20.391;24.311;26.291;25.09;38.012;46.087;28.663;32.24;41.393;12.199;33.778;40.903;31.269;31.906;50.791;36.179;26.183;5.198;9.347;8.362;7.546
PM2.5;uur;�g/m�;2024-05-02T20:00:00+01:00;2024-05-02T21:00:00+01:00;31.779;3.397;0.744;11.287;21.685;23.341;0.182;24.34;35.18;44.078;28.653;25.85;35.052;;43.833;48.517;36.189;36.091;44.548;40.57;29.221;5.368;13.228;7.408;4.993
PM2.5;uur;�g/m�;2024-05-02T21:00:00+01:00;2024-05-02T22:00:00+01:00;17.579;2.91;3.022;23.557;17.236;19.362;23.547;14.94;27.751;30.152;25.723;27.575;34.004;26.007;46.665;49.419;33.563;31.015;30.672;38.874;27.908;10.131;10.199;10.072;4.556
PM2.5;uur;�g/m�;2024-05-02T22:00:00+01:00;2024-05-02T23:00:00+01:00;14.884;-1.413;3.68;28.849;15.276;22.528;21.577;18.1;34.454;29.917;19.627;26.428;39.452;36.601;35.444;47.047;31.103;32.328;28.124;25.674;23.39;26.467;13.424;12.63;12.816
PM2.5;uur;�g/m�;2024-05-02T23:00:00+01:00;2024-05-03T00:00:00+01:00;20.715;2.313;3.684;18.97;19.921;18.461;17.638;19.84;23.988;28.427;32.083;26.742;38.864;44.96;31.23;42.912;31.211;25.213;28.006;22.596;22.214;17.128;14.531;8.945;8.555
PM2.5;uur;�g/m�;2024-05-03T00:00:00+01:00;2024-05-03T01:00:00+01:00;22.792;2.405;0.551;14.668;17.971;22.273;12.444;16.3;23.772;33.602;28.192;33.18;42.373;38.688;22.361;36.032;21.558;19.372;26.987;20.793;15.648;25.664;15.354;14.776;10.719
PM2.5;uur;�g/m�;2024-05-03T01:00:00+01:00;2024-05-03T02:00:00+01:00;17.197;-0.653;-2.02;30.995;18.588;14.374;19.803;13.53;19.088;23.527;13.502;15.687;30.887;41.324;26.987;34.072;25.576;25.105;23.077;16.422;15.423;24.086;46.322;43.343;42.569
PM2.5;uur;�g/m�;2024-05-03T02:00:00+01:00;2024-05-03T03:00:00+01:00;22.155;;-0.501;30.721;14.854;15.256;17.481;16.95;20.225;16.756;12.277;15.197;28.329;39.462;31.083;34.856;24.978;25.752;22.547;24.468;15.981;26.869;41.569;42.255;44.294
PM2.5;uur;�g/m�;2024-05-03T03:00:00+01:00;2024-05-03T04:00:00+01:00;28.506;2.938;-0.185;23.4;11.522;12.208;17.932;15.29;14.717;12.6;20.852;5.148;26.536;27.761;26.34;29.76;25.654;12.022;21.224;13.404;15.482;25.86;41.432;40.726;39.59
PM2.5;uur;�g/m�;2024-05-03T04:00:00+01:00;2024-05-03T05:00:00+01:00;22.136;3.05;-3.574;17.128;9.092;13.061;15.972;14.86;10.944;10.141;25.84;4.903;23.508;22.832;18.177;30.799;16.756;15.442;23.782;12.071;11.826;28.966;32.965;32.465;
PM2.5;uur;�g/m�;2024-05-03T05:00:00+01:00;2024-05-03T06:00:00+01:00;7.982;-0.984;-3.77;17.951;9.592;9.974;9.788;14.23;13.061;6.994;17.187;1.643;17.745;34.739;12.718;17.657;11.846;11.336;15.874;17.285;14.384;30.642;21.411;35.915;
PM2.5;uur;�g/m�;2024-05-03T06:00:00+01:00;2024-05-03T07:00:00+01:00;5.193;2.337;-2.109;8.896;8.57;10.925;19.196;8.26;9.014;5.534;15.227;-0.973;6.368;30.338;6.074;9.69;8.358;7.242;7.499;16.579;10.846;16.373;28.643;38.786;
PM2.5;uur;�g/m�;2024-05-03T07:00:00+01:00;2024-05-03T08:00:00+01:00;10.846;-0.245;-2.303;10.366;7.794;9.709;4.239;7.226;3.588;2.559;11.993;0.87;4.09;23.028;5.59;9.582;4.584;2.746;5.794;1.178;5.672;;39.482;40.462;
PM2.5;uur;�g/m�;2024-05-03T08:00:00+01:00;2024-05-03T09:00:00+01:00;4.955;0.912;-0.868;12.571;7.335;8.729;7.478;7.768;-1.54;1.535;10.827;2.678;5.027;22.214;1.505;10.836;1.211;3.959;2.935;1.257;6.69;6.03;45.636;36.503;39.011
PM2.5;uur;�g/m�;2024-05-03T09:00:00+01:00;2024-05-03T10:00:00+01:00;-2.122;1.291;1.117;7.174;6.892;9.641;11.287;5.794;0.032;1.989;7.475;1.725;3.102;18.03;;6.913;4.396;5.327;1.36;8.401;7.731;-0.043;39.737;39.756;46.459
PM2.5;uur;�g/m�;2024-05-03T10:00:00+01:00;2024-05-03T11:00:00+01:00;-1.841;-0.703;1.58;3.864;4.896;7.189;8.074;7.983;0.118;1.468;2.834;0.868;1.153;8.189;;7.527;6.896;7.84;0.096;5.771;5.916;-3.386;37.424;30.446;30.201
PM2.5;uur;�g/m�;2024-05-03T11:00:00+01:00;2024-05-03T12:00:00+01:00;4.661;-0.064;3.091;5.335;5.846;8.299;2.653;5.94;-4.458;-0.204;1.938;1.826;;19.029;-0.122;8.788;8.263;5.657;-0.345;2.352;11.591;-4.093;31.113;23.469;
PM2.5;uur;�g/m�;2024-05-03T12:00:00+01:00;2024-05-03T13:00:00+01:00;4.422;0.734;4.43;5.532;4.228;6.817;2.549;5.081;;-0.835;3.828;1.247;;7.388;-2.505;6.232;4.565;2.604;0.316;6.974;5.56;-3.916;11.503;5.152;
PM2.5;uur;�g/m�;2024-05-03T13:00:00+01:00;2024-05-03T14:00:00+01:00;6.454;0.3;2.289;1.043;3.638;4.066;7.238;7.15;;1.47;5.05;0.321;-1.343;3.554;-0.185;4.634;9.905;2.259;2.985;6.623;0.295;-2.516;6.768;4.375;
PM2.5;uur;�g/m�;2024-05-03T14:00:00+01:00;2024-05-03T15:00:00+01:00;7.072;3.449;0.114;-1.258;1.198;3.188;12.551;5.918;;3.645;2.199;-0.12;;4.448;1.538;3.624;5.253;2.363;4.364;5.958;-0.428;-0.302;6.989;-0.025;1.808
PM2.5;uur;�g/m�;2024-05-03T15:00:00+01:00;2024-05-03T16:00:00+01:00;4.137;6.336;-0.335;15.805;1.897;7.42;15.795;4.391;-3.585;4.099;3.036;0.767;10.317;2.811;2.1;2.797;-0.3;8.263;3.158;4.824;-1.1;0.908;6.336;1.093;0.768
PM2.5;uur;�g/m�;2024-05-03T16:00:00+01:00;2024-05-03T17:00:00+01:00;5.052;3.278;-1.346;5.196;4.926;6.396;14.639;7.202;1.653;2.747;4.303;2;7.832;2.271;3.384;7.658;0.953;9.464;4.417;4.18;-0.46;1.385;4.538;3.669;0.338
PM2.5;uur;�g/m�;2024-05-03T17:00:00+01:00;2024-05-03T18:00:00+01:00;7.964;3.184;-1.776;7.015;7.504;5.644;9.611;7.28;3.456;1.883;8.473;1.13;5.82;3.149;0.523;9.043;6.747;8.473;2.973;7.333;1.377;0.996;3.364;6.493;3.354
PM2.5;uur;�g/m�;2024-05-03T18:00:00+01:00;2024-05-03T19:00:00+01:00;4.737;1.714;-1.82;4.836;4.171;5.51;7.31;7.576;1.965;2.257;4.621;4.013;5.109;4.158;1.623;8.602;6.52;8.857;0.96;11.356;4.834;0.287;1.395;4.367;4.256
PM2.5;uur;�g/m�;2024-05-03T19:00:00+01:00;2024-05-03T20:00:00+01:00;5.631;-1.407;-2.34;3.98;3.963;8.684;9.945;7.145;0.762;3.158;6.902;-0.687;4.503;4.594;4.802;9.494;9.2;5.865;0.676;8.481;8.675;-2.199;1.892;3.135;0.307
PM2.5;uur;�g/m�;2024-05-03T20:00:00+01:00;2024-05-03T21:00:00+01:00;5.711;-0.707;2.727;10.317;4.708;9.063;8.434;13.31;-0.467;8.994;5.652;-4.96;9.964;4.257;5.371;9.905;4.847;4.334;0.561;8.594;7.564;-1.671;2.731;11.248;-0.055
PM2.5;uur;�g/m�;2024-05-03T21:00:00+01:00;2024-05-03T22:00:00+01:00;10.19;1.551;5.052;5.407;4.673;10.033;15.658;9.321;-0.79;7.892;2.702;-0.152;6.148;10.111;7.276;9.2;5.068;2.587;3.5;7.454;7.541;1.266;4.652;8.33;2.911
PM2.5;uur;�g/m�;2024-05-03T22:00:00+01:00;2024-05-03T23:00:00+01:00;7.5;-0.111;3.876;5.492;8.247;9.082;10.297;10.28;2.22;4.558;7.404;1.754;9.778;6.725;5.211;7.638;9.856;2.814;5.074;11.954;13.012;5.279;3.043;9.513;2.031
PM2.5;uur;�g/m�;2024-05-03T23:00:00+01:00;2024-05-04T00:00:00+01:00;10.444;0.346;1.399;10.621;7.521;9.739;18.549;10.45;5.486;3.309;7.447;1.936;10.65;2.684;6.171;4.983;14.511;8.064;5.626;8.876;7.54;5.972;3.129;6.138;2.118
PM2.5;uur;�g/m�;2024-05-04T00:00:00+01:00;2024-05-04T01:00:00+01:00;10.405;0.839;1.326;6.241;9.014;8.788;11.787;9.763;5.107;3.267;6.989;4.203;;13.718;6.272;5.755;13.531;7.522;9.562;11.699;6.492;3.515;4.43;6.439;-1.901
PM2.5;uur;�g/m�;2024-05-04T01:00:00+01:00;2024-05-04T02:00:00+01:00;12.767;2.592;2.317;2.885;5.631;8.453;6.754;7.543;4.758;1.893;10.219;3.955;6.858;6.086;4.633;8.433;15.08;3.977;8.418;14.433;9.562;3.427;3.148;6.88;-1.309
PM2.5;uur;�g/m�;2024-05-04T02:00:00+01:00;2024-05-04T03:00:00+01:00;8.592;2.564;1.6;1.742;5.162;9.67;14.364;8.775;8.462;5.136;11.562;2.274;8.068;12.179;5.313;8.162;12.11;6.586;6.415;8.739;7.809;2.9;4.895;6.279;2.078
PM2.5;uur;�g/m�;2024-05-04T03:00:00+01:00;2024-05-04T04:00:00+01:00;7.051;0.791;1.307;8.519;9.592;9.131;12.336;6.802;21.107;3.513;7.917;2.169;7.689;11.326;11.562;7.514;11.042;11.219;7.284;12.885;10.915;11.895;7.976;11.16;4.499
PM2.5;uur;�g/m�;2024-05-04T04:00:00+01:00;2024-05-04T05:00:00+01:00;8.295;3.358;0.122;9.317;4.532;9.464;11.738;10.31;5.951;3.705;9.21;3.491;9.915;8.621;6.918;11.091;18.99;8.313;10.738;14.962;8.503;22.087;10.033;10.817;5.32
PM2.5;uur;�g/m�;2024-05-04T05:00:00+01:00;2024-05-04T06:00:00+01:00;9.494;5.665;-3.139;4.575;5.483;12.6;8.468;6.367;5.05;9.396;7.265;5.028;9.896;8.906;13.13;9.67;21.803;11.865;6.814;12.052;7.053;;9.268;15.344;8.749
PM2.5;uur;�g/m�;2024-05-04T06:00:00+01:00;2024-05-04T07:00:00+01:00;8.563;4.006;6.671;14.972;4.884;9.425;11.464;9.707;7.238;9.798;6.574;10.787;12.943;7.124;13.218;16.942;17.03;9.455;7.444;9.523;6.026;18.137;11.023;17.549;12.336
PM2.5;uur;�g/m�;2024-05-04T07:00:00+01:00;2024-05-04T08:00:00+01:00;11.032;0.175;5.734;12.963;5.842;8.71;8.487;8.01;10.454;13.482;9.366;19.176;15.08;13.277;10.797;18.02;17.941;13.012;13.933;10.807;7.222;0.803;10.68;13.963;13.659
PM2.5;uur;�g/m�;2024-05-04T08:00:00+01:00;2024-05-04T09:00:00+01:00;8.122;10.454;5.437;14.276;4.758;10.484;10.454;3.803;5.056;12.718;11.493;20.244;12.767;8.627;7.904;19.166;14.854;9.484;13.561;8.955;7.87;9.337;9.935;11.66;3.188
PM2.5;uur;�g/m�;2024-05-04T09:00:00+01:00;2024-05-04T10:00:00+01:00;8.916;5.325;3.046;11.787;3.611;9.014;9.651;1.703;-2.301;11.581;11.699;11.562;9.974;4.498;7.073;10.993;7.928;11.513;7.522;12.64;3.946;;7.353;7.497;8.38
PM2.5;uur;�g/m�;2024-05-04T10:00:00+01:00;2024-05-04T11:00:00+01:00;6.267;1.585;-0.706;6.221;1.096;6.744;11.571;5.077;-3.331;13.639;19.274;9.259;8.906;4.278;5.182;10.533;21.861;20.47;1.989;10.435;2.141;;2.783;4.273;4.866
PM2.5;uur;�g/m�;2024-05-04T11:00:00+01:00;2024-05-04T12:00:00+01:00;3.884;2.977;0.264;5.133;2.914;4.667;8.252;2.661;0.169;-2.14;11.228;4.486;5.222;11.562;5.194;8.788;;18.804;0.141;6.332;5.558;2.701;2.621;4.373;3.994
PM2.5;uur;�g/m�;2024-05-04T12:00:00+01:00;2024-05-04T13:00:00+01:00;2.655;2.341;1.975;4.063;1.068;4.479;7.818;1.388;0.729;1.023;9.092;1.923;1.751;11.532;3.546;7.175;11.336;19;0.217;6.503;5.239;7.211;3.566;10.523;0.389
PM2.5;uur;�g/m�;2024-05-04T13:00:00+01:00;2024-05-04T14:00:00+01:00;4.548;0.317;0.369;2.941;-2.433;3.884;5.851;0.761;0.323;1.395;5.411;0.887;3.181;8.788;4.588;5.681;6.489;14.58;-0.307;8.818;6.093;4.798;3.219;10.425;-1.524
PM2.5;uur;�g/m�;2024-05-04T14:00:00+01:00;2024-05-04T15:00:00+01:00;6.005;0.182;-0.574;2.503;3.494;3.583;15.08;-2.174;-0.261;1.688;5.735;0.044;4.549;10.268;6.376;6.048;9.925;9.69;1.485;8.1;5.674;2.673;1.209;7.177;-0.267
PM2.5;uur;�g/m�;2024-05-04T15:00:00+01:00;2024-05-04T16:00:00+01:00;3.054;0.991;-2.04;3.686;4.635;3.86;-1.68;1.89;-2.239;3.151;3.629;0.161;4.142;5.821;14.11;9.102;7.502;13.179;1.052;9.327;5.419;6.537;0.726;1.96;-1.972
PM2.5;uur;�g/m�;2024-05-04T16:00:00+01:00;2024-05-04T17:00:00+01:00;0.67;0.325;-1.328;-1.88;0.65;3.226;11.317;2.96;-4.201;6.506;3.208;1.222;3.022;-0.785;-1.762;9.611;5.959;5.618;4.089;7.53;2.54;6.697;3.897;0.966;1.767
PM2.5;uur;�g/m�;2024-05-04T17:00:00+01:00;2024-05-04T18:00:00+01:00;6.172;-1.711;1.683;-1.476;-0.04;3.363;7.357;1.679;-4.898;4.653;-4.186;3.838;2.586;-1.494;;7.625;6.898;-2.284;3.659;6.225;0.207;2.228;3.538;8.925;5.016
PM2.5;uur;�g/m�;2024-05-04T18:00:00+01:00;2024-05-04T19:00:00+01:00;4.947;1.9;2.452;10.709;2.988;6.306;13.522;3.013;-0.393;2.462;;0.573;4.866;-4.73;;6.243;6.833;-2.522;3.291;8.769;-0.324;-0.148;3.134;7.971;4.343
PM2.5;uur;�g/m�;2024-05-04T19:00:00+01:00;2024-05-04T20:00:00+01:00;3.472;3.672;2.392;15.041;3.847;4.604;12.6;3.191;2.201;2.488;;3.631;4.294;;3.216;8.186;0.663;-0.363;2.918;13.786;1.01;-2.535;2.044;7.499;1.839
