Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10248;NL10404;NL10418;NL10444;NL10449;NL10450;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;�g/m�;2024-06-01T19:00:00+01:00;2024-06-01T20:00:00+01:00;7.135;17.442;15.217;12.189;29.456;27.908;25.291;8.185;16.942;32.553;17.138;21.548;24.331;11.816;25.164;32.171;25.615;25.144;7.948;14.874;14.051;13.267;13.159;17.04;4.021
PM2.5;uur;�g/m�;2024-06-01T20:00:00+01:00;2024-06-01T21:00:00+01:00;7.837;17.618;10.768;20.627;32.955;36.767;21.91;13.43;14.747;25.438;12.865;14.972;21.254;17.579;18.059;24.458;21.479;27.898;7.677;22.9;13.081;11.503;13.13;17.628;14.805
PM2.5;uur;�g/m�;2024-06-01T21:00:00+01:00;2024-06-01T22:00:00+01:00;13.061;11.62;12.081;27.908;30.26;29.104;23.694;21.05;12.718;16.589;17.206;7.94;14.374;9.239;14.835;17.314;10.023;22.9;18.216;15.805;9.161;14.021;9.425;19.019;14.57
PM2.5;uur;�g/m�;2024-06-01T22:00:00+01:00;2024-06-01T23:00:00+01:00;12.777;8.421;10.131;13.992;23.214;24.409;19.441;17.06;13.159;13.718;16.383;12.757;14.315;9.582;17.755;20.842;16.863;12.13;14.894;20.156;20.401;9.406;11.464;11.307;10.709
PM2.5;uur;�g/m�;2024-06-01T23:00:00+01:00;2024-06-02T00:00:00+01:00;16.138;6.126;6.266;14.472;10.533;15.286;23.086;11.09;7.855;14.923;11.826;13.002;16.834;13.698;11.679;18.088;15.129;10.542;13.061;19.96;20.558;10.072;7.878;13.041;7.553
PM2.5;uur;�g/m�;2024-06-02T00:00:00+01:00;2024-06-02T01:00:00+01:00;15.776;9.964;;23.567;12.414;17.853;18.843;11.75;7.076;11.415;10.797;14.923;13.571;9.239;10.15;22.832;19.196;14.933;8.283;20.411;18.314;16.981;10.16;9.464;7.658
PM2.5;uur;�g/m�;2024-06-02T01:00:00+01:00;2024-06-02T02:00:00+01:00;14.423;16.52;10.846;20.999;13.355;18.657;7.715;9.957;7.895;11.944;7.156;11.121;13.453;8.518;16.746;15.227;13.326;12.169;5.042;11.66;15.266;11.856;8.413;9.611;9.141
PM2.5;uur;�g/m�;2024-06-02T02:00:00+01:00;2024-06-02T03:00:00+01:00;8.729;11.64;14.413;12.042;9.935;13.306;14.482;11.19;4.475;12.287;7.343;5.789;9.259;10.415;12.904;17.344;11.797;12.561;10.082;11.199;10.67;7.287;9.807;13.61;11.395
PM2.5;uur;�g/m�;2024-06-02T03:00:00+01:00;2024-06-02T04:00:00+01:00;6.303;9.357;8.108;17.559;18.696;12.914;22.665;15.23;7.286;6.187;10.709;9.425;12.679;9.043;9.092;10.748;15.56;13.698;11.121;17.079;13.698;6.021;10.356;11.473;8.697
PM2.5;uur;�g/m�;2024-06-02T04:00:00+01:00;2024-06-02T05:00:00+01:00;11.777;5.901;4.056;10.248;14.943;11.983;24.811;9.76;6.408;3.616;8.085;9.709;9.249;8.387;8.233;18.833;11.64;12.003;8.204;14.404;16.246;6.059;7.322;14.756;12.777
PM2.5;uur;�g/m�;2024-06-02T05:00:00+01:00;2024-06-02T06:00:00+01:00;19.147;7.974;3.305;7.038;10.542;13.904;12.052;11.35;3.864;10.523;8.495;5.681;10.288;11.444;5.215;17.246;16.07;9.102;8.19;15.913;13.982;8.503;13.12;15.678;12.101
PM2.5;uur;�g/m�;2024-06-02T06:00:00+01:00;2024-06-02T07:00:00+01:00;11.718;10.219;13.669;3.194;10.572;12.522;12.061;9.532;3.602;9.053;9.719;5.321;9.817;12.659;4.564;16.873;19.49;13.58;9.072;13.904;12.483;17.04;8.058;16.824;9.533
PM2.5;uur;�g/m�;2024-06-02T07:00:00+01:00;2024-06-02T08:00:00+01:00;12.826;8.086;12.983;16.373;8.538;10.895;12.659;8.882;7.836;9.494;7.947;5.834;8.355;9.121;7.111;15.785;14.462;17.412;7.262;6.815;9.504;17.344;5.187;13.169;8.2
PM2.5;uur;�g/m�;2024-06-02T08:00:00+01:00;2024-06-02T09:00:00+01:00;9.984;17.275;15.139;23.077;6.505;9.092;18.588;10.76;7.445;11.219;8.084;4.681;6.798;10.405;7.807;14.296;14.756;13.531;12.306;16.315;7.168;10.552;8.739;11.366;12.728
PM2.5;uur;�g/m�;2024-06-02T09:00:00+01:00;2024-06-02T10:00:00+01:00;11.532;11.777;13.531;13.463;7.669;5.604;10.18;13.24;6.912;8.285;12.493;8.212;11.434;16.305;8.013;14.952;17.099;16.138;10.013;14.198;11.072;8.224;12.542;10.327;9.7
PM2.5;uur;�g/m�;2024-06-02T10:00:00+01:00;2024-06-02T11:00:00+01:00;14.217;10.542;14.884;17.912;8.233;12.424;17.716;13.11;5.825;9.513;9.396;6.882;14.541;12.453;7.638;10.16;12.571;15.531;14.061;11.758;14.59;6.323;9.2;10.072;9.386
PM2.5;uur;�g/m�;2024-06-02T11:00:00+01:00;2024-06-02T12:00:00+01:00;10.474;12.649;15.197;2.505;7.57;11.64;16.168;10.04;5.648;14.129;10.817;8.58;16.021;11.924;10.425;14.609;17.226;19.098;5.493;15.462;16.256;7.031;5.431;15.05;12.14
PM2.5;uur;�g/m�;2024-06-02T12:00:00+01:00;2024-06-02T13:00:00+01:00;9.886;9.18;19.862;15.06;8.71;11.542;16.893;12.51;6.602;4.499;10.346;8.935;13.443;8.438;12.228;14.845;23.155;22.577;7.467;17.304;11.581;6.282;8.009;12.914;8.298
PM2.5;uur;�g/m�;2024-06-02T13:00:00+01:00;2024-06-02T14:00:00+01:00;10.415;8.867;21.95;19.264;7.682;17.559;15.531;16.76;6.427;8.307;7.645;8.006;7.938;5.778;8.778;15.188;26.115;;12.199;15.384;11.219;7.334;8.71;11.395;10.454
PM2.5;uur;�g/m�;2024-06-02T14:00:00+01:00;2024-06-02T15:00:00+01:00;13.874;7.955;16.089;13.002;10.738;14.07;12.512;10.32;7.632;8.009;6.15;8.148;10.258;8.43;8.137;12.894;17.108;22.547;11.611;15.678;12.777;7.396;6.663;10.523;7.747
PM2.5;uur;�g/m�;2024-06-02T15:00:00+01:00;2024-06-02T16:00:00+01:00;7.975;8.55;14.168;14.972;18.598;12.728;13.159;11;6.52;8.596;6.503;10.964;7.561;9.729;6.546;14.472;17.52;17.079;8.867;13.649;8.394;9.366;4.009;10.376;11.581
PM2.5;uur;�g/m�;2024-06-02T16:00:00+01:00;2024-06-02T17:00:00+01:00;9.611;9.896;9.739;15.952;4.533;13.865;12.512;10.45;5.894;7.003;5.284;7.865;5.539;6.768;5.429;15.119;16.814;12.081;5.275;12.159;8.965;6.242;4.28;8.827;7.934
PM2.5;uur;�g/m�;2024-06-02T17:00:00+01:00;2024-06-02T18:00:00+01:00;10.101;7.663;11.728;12.992;2.744;10.386;17.422;7.2;5.644;8.361;3.776;3.594;10.503;11.63;3.643;12.551;11.317;10.621;6.177;11.473;6.509;8.182;2.56;7.641;3.846
PM2.5;uur;�g/m�;2024-06-02T18:00:00+01:00;2024-06-02T19:00:00+01:00;14.149;9.102;6.128;3.402;1.03;10.621;11.424;4.381;10.817;5.014;4.791;3.842;8.295;7.341;8.332;9.357;8.739;5.701;3.223;8.6;9.435;6.016;5.45;9.925;1.95
PM2.5;uur;�g/m�;2024-06-02T19:00:00+01:00;2024-06-02T20:00:00+01:00;8.847;7.862;10.974;9.445;4.897;9.984;10.954;;7.265;7.776;4.893;5.934;7.622;2.997;6.655;14.649;9.249;-0.29;1.395;7.709;13.708;7.945;1.646;5.983;3.807
PM2.5;uur;�g/m�;2024-06-02T20:00:00+01:00;2024-06-02T21:00:00+01:00;8.489;5.911;8.596;6.939;9.014;10.092;7.808;4.816;4.112;5.687;6.871;7.987;7.894;3.453;3.036;14.08;7.028;-1.033;0.734;16.285;10.366;5.113;-2.197;4.385;6.232
PM2.5;uur;�g/m�;2024-06-02T21:00:00+01:00;2024-06-02T22:00:00+01:00;11.699;10.278;7.24;6.825;7.594;7.627;9.327;1.069;5.004;2.517;9.288;3.414;7.8;2.188;3.531;11.709;5.422;3.469;-0.416;8.434;10.895;2.682;5.034;7.685;2.417
PM2.5;uur;�g/m�;2024-06-02T22:00:00+01:00;2024-06-02T23:00:00+01:00;11.63;6.273;5.458;6.887;7.284;8.586;9.464;4.141;5.556;9.151;5.24;3.868;3.829;1.634;3.476;10.885;9.896;3.037;3.324;7.979;5.471;4.509;3.663;7.876;0.9
PM2.5;uur;�g/m�;2024-06-02T23:00:00+01:00;2024-06-03T00:00:00+01:00;10.493;4.526;11.571;5.128;6.588;6.713;7.808;6.94;2.218;9.798;4.472;4.38;6.743;3.772;2.345;9.837;9.014;1.284;3.247;16.697;5.609;2.89;3.345;4.828;5.006
PM2.5;uur;�g/m�;2024-06-03T00:00:00+01:00;2024-06-03T01:00:00+01:00;5.288;6.297;7.773;14.492;5.943;9.798;11.914;5.957;0.717;6.91;2.475;2.742;7.599;5.547;9.866;5.925;8.925;5;4.526;13.335;9.915;2.103;4.499;4.139;4.104
PM2.5;uur;�g/m�;2024-06-03T01:00:00+01:00;2024-06-03T02:00:00+01:00;3.467;8.373;8.072;3.519;5.535;6.744;8.634;5.284;4.184;4.539;0.99;2.55;7.295;4.291;4.854;8.769;4.416;8.364;3.887;10.033;5.679;1.936;2.835;5.199;2.641
PM2.5;uur;�g/m�;2024-06-03T02:00:00+01:00;2024-06-03T03:00:00+01:00;6.137;9.876;4.551;2.13;3.589;4.392;13.198;8.859;4.916;5.271;1.573;1.803;8.658;4.279;-1.305;12.346;6.417;6.635;4.714;8.187;3.94;3.671;3.219;7.273;5.412
PM2.5;uur;�g/m�;2024-06-03T03:00:00+01:00;2024-06-03T04:00:00+01:00;8.344;5.513;6.313;15.325;4.453;8.955;14.972;7.677;4.123;7.547;5.162;1.553;8.798;7.411;0.418;11.189;6.377;10.552;6.542;6.325;5.078;3.561;4.27;11.444;2.827
PM2.5;uur;�g/m�;2024-06-03T04:00:00+01:00;2024-06-03T05:00:00+01:00;5.307;12.473;10.552;5.599;6.553;7.45;7.238;4.518;2.762;5.159;4.227;6.8;5.783;4.566;2.894;8.663;4.816;9.435;3.733;13.982;4.015;1.989;4.933;8.158;1.867
PM2.5;uur;�g/m�;2024-06-03T05:00:00+01:00;2024-06-03T06:00:00+01:00;3.205;6.136;5.148;7.551;6.182;12.189;4.969;5.988;3.137;5.671;;5.047;6.522;2.734;3.759;9.788;6.422;7.911;1.669;3.854;3.923;-0.291;4.169;5.601;5.637
PM2.5;uur;�g/m�;2024-06-03T06:00:00+01:00;2024-06-03T07:00:00+01:00;5.856;7.01;10.268;6.792;6.096;8.778;10.15;11.87;2.979;16.687;6.94;4.868;6.317;4.708;8.984;11.081;11.699;7.325;2.92;17.54;3.92;-0.442;1.839;6.235;6.919
PM2.5;uur;�g/m�;2024-06-03T07:00:00+01:00;2024-06-03T08:00:00+01:00;4.548;12.414;13.12;12.924;8.117;8.57;9.464;10.37;3.155;7.216;6.854;6.183;10.013;5.215;5.796;12.728;10.239;13.237;4.134;12.208;8.104;2.605;0.573;7.715;7.777
PM2.5;uur;�g/m�;2024-06-03T08:00:00+01:00;2024-06-03T09:00:00+01:00;2.585;8.12;9.866;10.248;5.165;6.003;11.64;8.867;6.775;8.749;15.55;5.425;10.719;8.564;5.879;15.491;16.716;14.59;4.138;15.472;6.615;1.885;3.339;10.435;5.793
PM2.5;uur;�g/m�;2024-06-03T09:00:00+01:00;2024-06-03T10:00:00+01:00;2.356;6.084;17.834;8.343;6.342;6.728;7.492;5.722;9.327;9.219;10.033;10.356;9.847;7.349;8.639;17.775;14.923;12.179;16.746;5.122;7.457;1.379;1.729;7.785;9.249
PM2.5;uur;�g/m�;2024-06-03T10:00:00+01:00;2024-06-03T11:00:00+01:00;3.487;10.729;15.746;16.824;8.896;11.072;6.813;6.569;6.397;10.778;6.062;9.915;6.52;6.847;7.332;17.883;13.433;14.57;6.548;12.698;6.43;3.558;-0.78;7.119;8.798
PM2.5;uur;�g/m�;2024-06-03T11:00:00+01:00;2024-06-03T12:00:00+01:00;5.471;8.526;4.915;16.756;7.483;10.866;9.651;10.69;6.591;14.266;3.684;6.605;5.741;6.745;5.992;10.709;15.335;;6.92;8.994;5.894;1.88;2.725;7.654;5.987
PM2.5;uur;�g/m�;2024-06-03T12:00:00+01:00;2024-06-03T13:00:00+01:00;3.537;6.144;12.306;14.649;15.433;13.649;13.757;10.76;8.235;6.453;7.079;6.546;10.533;8.565;5.266;15.305;13.551;30.652;5.682;13.335;8.079;0.93;5.014;7.712;3.617
PM2.5;uur;�g/m�;2024-06-03T13:00:00+01:00;2024-06-03T14:00:00+01:00;7.7;4.037;6.726;13.963;10.101;11.993;12.816;8.246;11.415;11.944;6.084;11.865;12.091;11.865;9.621;18.578;12.502;27.457;4.161;23.792;9.553;6.328;4.455;9.014;2.846
PM2.5;uur;�g/m�;2024-06-03T14:00:00+01:00;2024-06-03T15:00:00+01:00;6.395;9.866;5.498;5.497;12.238;10.533;7.22;9.747;8.52;8.876;3.708;9.788;10.425;15.237;7.885;12.512;9.18;12.836;4.502;20.235;13.316;5.16;2.364;7.19;5.104
PM2.5;uur;�g/m�;2024-06-03T15:00:00+01:00;2024-06-03T16:00:00+01:00;6.918;7.596;14.051;13.237;7.782;10.454;12.248;6.741;5.566;9.18;1.919;9.239;10.964;7.729;8.398;11.522;10.033;10.366;7.724;11.816;10.601;3.59;3.095;8.373;-0.733
PM2.5;uur;�g/m�;2024-06-03T16:00:00+01:00;2024-06-03T17:00:00+01:00;13.453;5.664;5.973;12.081;7.924;12.336;9.112;9.832;7.394;8.847;7.261;6.562;8.818;6.773;8.232;11.121;9.043;8.318;9.543;16.667;13.267;2.711;3.207;9.817;5.577
PM2.5;uur;�g/m�;2024-06-03T17:00:00+01:00;2024-06-03T18:00:00+01:00;10.817;4.854;9.788;11.944;11.787;13.12;10.033;11.12;8.183;8.857;16.432;6.562;8.984;6.348;5.105;11.758;10.827;7.158;6.283;12.581;11.464;3.891;2.03;9.974;5.566
PM2.5;uur;�g/m�;2024-06-03T18:00:00+01:00;2024-06-03T19:00:00+01:00;10.631;4.871;9.004;10.631;9.935;9.866;12.395;11.04;7.531;8.837;11.258;8.749;17.246;3.954;2.522;14.07;8.7;9.415;8.72;6.86;8.632;3.614;5.767;9.523;2.674
PM2.5;uur;�g/m�;2024-06-03T19:00:00+01:00;2024-06-03T20:00:00+01:00;10.131;8.234;10.082;10.248;6.237;10.591;17.373;8.661;4.881;9.866;6.875;8.583;7.157;2.89;2.892;16.785;7.696;8.818;5.479;9.778;17.491;3.221;7.451;8.984;4.529
PM2.5;uur;�g/m�;2024-06-03T20:00:00+01:00;2024-06-03T21:00:00+01:00;10.729;9.837;5.964;8.692;6.231;8.229;14.374;7.609;3.51;6.653;5.61;6.658;11.366;2.893;4.944;13.688;14.668;6.349;4.403;15.482;11.17;2.594;3.634;16.765;3.253
PM2.5;uur;�g/m�;2024-06-03T21:00:00+01:00;2024-06-03T22:00:00+01:00;8.46;10.327;10.572;13.061;6.943;8.069;21.783;18.01;7.205;5.042;7.115;6.439;13.296;4.32;7.108;14.286;10.288;2.892;5.706;19.206;9.268;2.085;2.185;12.208;6.769
PM2.5;uur;�g/m�;2024-06-03T22:00:00+01:00;2024-06-03T23:00:00+01:00;11.905;10.748;5.805;13.629;10.278;13.972;17.765;15.18;5.518;3.884;3.727;3.212;10.141;4.082;8.54;11.326;16.785;6.77;6.025;11.856;7.728;4.797;1.985;7.911;8.945
PM2.5;uur;�g/m�;2024-06-03T23:00:00+01:00;2024-06-04T00:00:00+01:00;10.239;10.16;6.518;10.787;13.228;11.65;21.616;13.19;6.115;5.62;3.142;10.033;13.463;7.127;7.193;13.806;12.248;5.235;4.218;12.777;12.777;4.164;-1.405;12.885;6.904
PM2.5;uur;�g/m�;2024-06-04T00:00:00+01:00;2024-06-04T01:00:00+01:00;14.845;16.001;14.472;11.17;10.19;12.767;18.578;12.96;3.597;6.553;3.71;9.67;16.393;7.773;9.807;18.765;7.668;7.515;4.497;10.719;8.525;2.616;-2.877;8.089;3.019
PM2.5;uur;�g/m�;2024-06-04T01:00:00+01:00;2024-06-04T02:00:00+01:00;9.915;8.739;11.885;10.983;8.063;12.159;17.52;12.59;10.689;7.289;7.569;5.221;17.785;3.602;8.556;22.596;12.061;4.738;10.356;19.078;7.433;4.308;-1.538;5.578;-0.873
PM2.5;uur;�g/m�;2024-06-04T02:00:00+01:00;2024-06-04T03:00:00+01:00;12.12;11.611;10.072;17.598;9.709;20.509;18.324;12.43;8.847;14.952;3.89;5.218;14.668;12.238;8.674;10.013;15.619;5.823;9.033;13.874;16.079;4.32;-0.939;4.291;-2.538
PM2.5;uur;�g/m�;2024-06-04T03:00:00+01:00;2024-06-04T04:00:00+01:00;16.569;9.964;10.768;11.895;9.758;17.157;20.009;14.13;11.611;8.916;7.145;11.052;19.402;8.635;13.62;11.16;16.481;9.239;9.513;20.783;14.727;5.244;1.239;10.405;-2.356
PM2.5;uur;�g/m�;2024-06-04T04:00:00+01:00;2024-06-04T05:00:00+01:00;14.168;9.131;17.157;20.078;11.424;15.629;24.292;15.82;15.923;11.542;18.088;11.013;16.814;7.039;10.493;18.098;17.079;12.414;6.915;23.116;21.509;5.881;1.817;8.615;0.097
PM2.5;uur;�g/m�;2024-06-04T05:00:00+01:00;2024-06-04T06:00:00+01:00;19.215;7.727;9.807;15.756;11.865;15.158;17.373;16.51;3.597;7.941;18.569;7.209;13.992;16.883;9.621;15.08;14.541;15.785;7.921;22.371;21.91;14.531;0.408;14.835;0.174
PM2.5;uur;�g/m�;2024-06-04T06:00:00+01:00;2024-06-04T07:00:00+01:00;21.587;6.228;13.355;22.538;15.727;15.452;19.157;16.04;12.159;9.298;22.234;17.971;21.832;21.518;9.974;15.139;17.775;12.885;7.934;18.294;20.029;8.654;1.222;9.631;4.899
PM2.5;uur;�g/m�;2024-06-04T07:00:00+01:00;2024-06-04T08:00:00+01:00;21.871;8.837;10.464;21.989;15.609;12.522;20.793;18.55;14.649;23.38;10.435;25.066;20.195;16.246;16.491;19.843;17.696;23.567;16.481;16.393;24.87;9.807;0.493;9.954;3.424
PM2.5;uur;�g/m�;2024-06-04T08:00:00+01:00;2024-06-04T09:00:00+01:00;24.85;12.463;9.954;20.979;15.08;21.117;;10.81;14.031;17.373;13.237;14.541;13.335;21.087;14.119;22.293;16.53;27.585;15.05;22.9;22.342;14.119;-0.507;8.72;3.912
PM2.5;uur;�g/m�;2024-06-04T09:00:00+01:00;2024-06-04T10:00:00+01:00;21.675;10.827;12.277;11.317;20.774;15.776;21.45;12.66;5.013;17.804;11.65;12.14;10.327;14.482;14.08;26.81;14.609;33.024;14.276;21.068;20.705;9.837;0.771;9.592;2.426
PM2.5;uur;�g/m�;2024-06-04T10:00:00+01:00;2024-06-04T11:00:00+01:00;15.011;13.708;9.935;15.423;14.502;15.687;20.107;10.57;7.588;17.255;7.653;25.644;15.981;13.982;18.863;16.854;15.384;19.186;16.177;11.464;12.248;10.778;2.388;10.67;1.118
PM2.5;uur;�g/m�;2024-06-04T11:00:00+01:00;2024-06-04T12:00:00+01:00;20.048;4.564;10.817;8.584;12.787;14.884;13.316;8.045;9.513;12.346;5.897;6.348;16.628;7.28;18.343;13.218;16.716;15.148;9.876;16.452;12.591;9.308;4.424;13.629;3.089
PM2.5;uur;�g/m�;2024-06-04T12:00:00+01:00;2024-06-04T13:00:00+01:00;7.991;7.246;7.471;8.739;10.209;10.954;;7.427;7.319;16.03;11.356;16.873;23.39;9.866;14.874;9.994;11.895;17.089;11.64;8.965;10.327;17.981;4.594;20.774;7.745
PM2.5;uur;�g/m�;2024-06-04T13:00:00+01:00;2024-06-04T14:00:00+01:00;6.284;4.948;5.494;6.377;11.914;11.973;7.082;7.762;15.237;13.727;10.474;5.245;19.137;5.871;15.687;13.708;10.67;15.286;15.825;14.296;6.456;11.63;5.521;12.816;13.923
PM2.5;uur;�g/m�;2024-06-04T14:00:00+01:00;2024-06-04T15:00:00+01:00;6.332;1.585;3.776;7.658;6.031;8.808;7.061;8.177;7.087;6.123;9.092;7.98;15.188;6.486;10.464;15.815;14.835;14.747;6.687;4.394;2.849;8.431;5.097;15.266;8.354
PM2.5;uur;�g/m�;2024-06-04T15:00:00+01:00;2024-06-04T16:00:00+01:00;8.449;1.814;8.019;8.004;5.977;6.107;3.822;5.602;6.159;2.899;10.905;7.238;18.48;6.319;7.388;11.189;10.033;6.775;5.554;7.204;2.116;3.402;7.405;13.669;12.718
PM2.5;uur;�g/m�;2024-06-04T16:00:00+01:00;2024-06-04T17:00:00+01:00;9.308;5.687;6.951;9.288;5.071;7.3;-0.037;5.705;10.405;2.761;10.219;5.697;14.257;9.68;6.091;12.316;12.473;5.001;4.318;5.737;2.707;1.507;4.609;13.904;15.178
PM2.5;uur;�g/m�;2024-06-04T17:00:00+01:00;2024-06-04T18:00:00+01:00;6.169;5.863;7.482;10.101;2.511;7.048;2.183;8.986;6.185;3.498;9.719;5.414;8.379;10.346;4.703;9.954;8.965;8.327;5.152;8.818;2.125;1.721;3.329;14.609;12.924
PM2.5;uur;�g/m�;2024-06-04T18:00:00+01:00;2024-06-04T19:00:00+01:00;4.319;5.162;11.405;7.579;3.494;6.265;3.129;5.265;2.417;8.818;6.716;4.576;7.813;8.153;6.824;11.611;10.983;8.461;3.386;7.971;2.696;1.684;17.059;6.746;6.995
